ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
509,Em Bryant,1-Jun,175lb,566,,20.2,2.7,6.5,0.41,,,,2.7,6.5,0.41,0.41,1.3,1.8,0.69,,,2.8,3,,,,3.1,6.6
510,Joe Bryant,9-Jun,185lb,606,105,21.2,3.5,7.7,0.45,0.1,0.4,0.2,3.4,7.5,0.457,0.453,1.7,2.3,0.743,1.4,2.7,4,1.7,0.9,0.3,2,2.7,8.7
511,Kobe Bryant,6-Jun,212lb,1346,1198,36.1,8.7,19.5,0.447,1.4,4.1,0.329,7.3,15.3,0.479,0.482,6.2,7.4,0.837,1.1,4.1,5.2,4.7,1.4,0.5,3,2.5,25
512,Mark Bryant,9-Jun,245lb,797,198,16.9,2.2,4.4,0.5,0,0,0.083,2.2,4.4,0.501,0.5,1,1.5,0.697,1.4,2.3,3.8,0.6,0.4,0.2,0.8,2.5,5.4
513,Wallace Bryant,Jul-00,245lb,102,43,13.7,1.3,3.2,0.407,0,0,,1.3,3.2,0.407,0.407,0.5,0.9,0.573,1.3,2.4,3.7,1.1,0.3,0.4,0.7,1.9,3.2
514,Torgeir Bryn,9-Jun,250lb,3,0,3.3,0,0.7,0,0,0,,0,0.7,0,0,1.3,2,0.667,0,0.7,0.7,0,0.7,0.3,0.3,1.7,1.3
515,George Bucci,3-Jun,200lb,33,,7.2,1.5,3.8,0.403,0,0.1,0,1.5,3.6,0.417,0.403,0.8,1.2,0.683,0.5,0.7,1.1,0.5,0.4,0.1,0.7,0.6,3.9
516,Joe Buckhalter,7-Jun,210lb,65,,11.4,2.4,5.2,0.451,,,,2.4,5.2,0.451,0.451,1.1,1.7,0.627,,,4.1,0.7,,,,1.9,5.8
517,Steve Bucknall,6-Jun,215lb,18,0,4.2,0.5,1.8,0.273,0,0.1,0,0.5,1.8,0.281,0.273,0.3,0.3,0.833,0.3,0.1,0.4,0.6,0.1,0.1,0.6,0.6,1.3
518,Cleveland Buckner,9-Jun,210lb,68,,10.6,2.4,5.5,0.432,,,,2.4,5.5,0.432,0.432,1.3,2,0.62,,,3.5,0.6,,,,1.8,6
519,Greg Buckner,4-Jun,210lb,570,117,19.1,2,4.4,0.45,0.4,1.3,0.334,1.5,3.1,0.496,0.498,0.7,0.9,0.757,0.8,2,2.8,1.3,0.8,0.2,0.7,2.4,5
520,Quinn Buckner,3-Jun,190lb,719,135,22.6,3.5,7.7,0.461,0,0.1,0.184,3.5,7.6,0.463,0.461,1.2,1.8,0.657,0.8,1.9,2.7,4.3,1.9,0.1,2.2,2.9,8.2
521,Dave Budd,6-Jun,205lb,353,,18.1,2.7,5.9,0.46,,,,2.7,5.9,0.46,0.46,1.6,2.4,0.682,,,4.6,1,,,,2.3,7.1
