ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
728,Sherron Collins,11-May,205lb,20,0,3.3,0.4,1.3,0.28,0.1,0.5,0.2,0.3,0.8,0.333,0.32,0.1,0.1,1,0,0.3,0.3,0.4,0.1,0,0.2,0.1,0.9
729,Darren Collison,Jun-00,175lb,508,323,29.5,4.7,9.9,0.469,0.8,2.1,0.373,3.9,7.8,0.494,0.508,2.5,3,0.852,0.5,2.2,2.7,4.9,1.1,0.1,2.1,1.7,12.6
730,Nick Collison,10-Jun,255lb,880,177,20.9,2.5,4.7,0.532,0,0.1,0.21,2.5,4.6,0.54,0.535,1,1.4,0.727,2,3.3,5.3,1.1,0.5,0.5,1,2.8,6
731,Joe Colone,5-Jun,210lb,15,,,2.3,7.5,0.31,,,,2.3,7.5,0.31,0.31,0.9,1.3,0.684,,,,0.6,,,,1.7,5.5
732,Sean Colson,Jun-00,175lb,13,0,3.4,0.5,1.8,0.25,0.1,0.4,0.2,0.4,1.5,0.263,0.271,0.2,0.3,0.5,0.2,0.3,0.5,0.8,0.1,0,0.2,0.5,1.2
733,Steve Colter,3-Jun,165lb,526,170,18.2,2.5,5.5,0.448,0.1,0.5,0.289,2.3,5,0.464,0.461,1.2,1.6,0.778,0.6,1.4,2,2.8,0.9,0.1,1,1.7,6.3
734,Glen Combs,2-Jun,185lb,465,,32.8,5.7,13.2,0.433,1.1,2.9,0.367,4.6,10.2,0.452,0.474,4,4.9,0.81,0.7,1.9,2.6,3.5,0.6,0.1,2.5,2.9,16.5
735,Leroy Combs,8-Jun,210lb,48,0,9.3,1.7,3.4,0.497,0,0.1,0,1.7,3.3,0.506,0.497,1.2,1.9,0.615,0.4,0.8,1.2,0.8,0.5,0.4,1,1,4.5
736,John Comeaux,5-Jun,193lb,23,,8.2,1.2,2.7,0.429,0,0,,1.2,2.7,0.429,0.429,1,1.4,0.719,,,1.2,0.5,,,0.7,1.2,3.3
737,Dallas Comegys,9-Jun,205lb,142,27,15.8,2.3,5,0.457,0,0,0,2.3,4.9,0.459,0.457,1.5,2.2,0.682,1.2,2,3.2,0.7,0.5,0.9,1.4,2.4,6
738,Larry Comley,5-Jun,210lb,12,,7.4,0.7,3.1,0.216,,,,0.7,3.1,0.216,0.216,0.8,1.3,0.563,,,1.6,1,,,,0.9,2.1
739,Jeffrey Congdon,1-Jun,180lb,306,,20.5,2.5,6.6,0.377,0.3,1.2,0.285,2.2,5.5,0.396,0.402,1.2,1.5,0.799,0.5,1.6,2,3.3,,,1.9,1.8,6.5
740,Gene Conley,8-Jun,225lb,351,,16.5,2.4,6.4,0.371,,,,2.4,6.4,0.371,0.371,1.1,1.7,0.657,,,6.3,0.6,,,,3.2,5.9
741,Larry Conley,3-Jun,175lb,1,,18,1,4,0.25,0,0,,1,4,0.25,0.25,0,0,,0,0,0,0,,,3,0,2
742,Mike Conley,1-Jun,175lb,654,624,32.5,5,11.3,0.44,1.2,3.2,0.377,3.8,8.2,0.464,0.493,2.5,3.1,0.81,0.4,2.5,2.9,5.6,1.5,0.2,2,2,13.7
743,Ed Conlin,5-Jun,200lb,486,,23.4,3.8,10.4,0.37,,,,3.8,10.4,0.37,0.37,2.4,3.2,0.75,,,4.8,2,,,,2.2,10.1
744,Marty Conlon,10-Jun,224lb,379,29,16.7,2.6,5.1,0.498,0,0.2,0.2,2.5,4.9,0.51,0.502,1.3,1.8,0.735,1.3,2.1,3.5,1,0.4,0.2,1.1,1.8,6.5
745,Pat Connaughton,5-Jun,206lb,43,0,4.3,0.4,1.3,0.321,0.1,0.5,0.261,0.3,0.8,0.364,0.375,0.2,0.2,0.875,0.3,0.6,0.9,0.3,0,0,0.2,0.1,1.1
746,Jimmy Conner,4-Jun,190lb,24,,10,1.8,3.6,0.488,0,0.1,0,1.8,3.5,0.506,0.488,0.9,1.2,0.759,0.5,0.7,1.2,1.6,0.5,0.2,1.3,1.5,4.4
747,Lester Conner,4-Jun,180lb,687,281,21.8,2.4,5.3,0.453,0,0.2,0.202,2.4,5.1,0.461,0.456,1.5,2,0.753,0.9,1.8,2.7,3.9,1.6,0.1,1.3,1.5,6.3
748,Chuck Connors,5-Jun,190lb,53,,,1.9,7.4,0.252,,,,1.9,7.4,0.252,0.252,0.8,1.6,0.471,,,,0.8,,,,2.5,4.5
749,Will Conroy,2-Jun,195lb,16,0,6.8,0.2,1.4,0.136,0,0.4,0,0.2,1,0.188,0.136,0.1,0.5,0.125,0.3,0.4,0.7,1,0,0,0.4,0.8,0.4
750,Anthony Cook,9-Jun,205lb,116,25,12.9,1.4,3.3,0.439,0,0.1,0,1.4,3.2,0.446,0.439,0.7,1.4,0.524,1.5,2.2,3.7,0.3,0.4,0.8,0.6,1.2,3.6
751,Bert Cook,3-Jun,185lb,37,,11.5,1.1,3.6,0.316,,,,1.1,3.6,0.316,0.316,0.9,1.4,0.68,,,1.9,0.9,,,,1.1,3.2
752,Bobby Cook,10-May,155lb,51,,,4.4,12.2,0.358,,,,4.4,12.2,0.358,0.358,2.8,3.5,0.79,,,,3.1,,,,2.2,11.5
753,Brian Cook,9-Jun,234lb,421,74,13.4,2.2,4.9,0.439,0.6,1.6,0.382,1.6,3.3,0.467,0.502,0.5,0.7,0.783,0.7,1.9,2.6,0.6,0.3,0.3,0.6,1.9,5.5
754,Daequan Cook,5-Jun,205lb,328,49,18.3,2.3,6.3,0.369,1.3,3.8,0.359,1,2.5,0.383,0.476,0.5,0.6,0.813,0.2,1.9,2.1,0.7,0.4,0.1,0.5,1.5,6.4
755,Darwin Cook,3-Jun,184lb,612,143,23.1,4.1,8.9,0.453,0.1,0.5,0.196,4,8.5,0.467,0.458,1.3,1.7,0.764,0.7,1.4,2.1,3.7,1.7,0.3,1.8,2.1,9.5
756,Jeff Cook,10-Jun,215lb,518,70,18.7,2.1,4.5,0.462,0,0,0.056,2.1,4.5,0.465,0.462,1.1,1.5,0.716,1.7,2.9,4.5,1.4,0.6,0.4,1.1,2.5,5.3
757,Norm Cook,8-Jun,210lb,27,,5.5,1,2.8,0.373,,,,1,2.8,0.373,0.373,0.3,0.6,0.529,0.4,0.7,1.1,0.2,0.4,0.1,0,1.1,2.4
758,Omar Cook,1-Jun,190lb,22,0,9.7,0.8,2.3,0.333,0,0.2,0,0.8,2.1,0.37,0.333,0.1,0.3,0.5,0.2,0.4,0.6,2.1,0.7,0,0.7,0.9,1.7
759,David Cooke,8-Jun,230lb,6,0,6.3,0.3,1.8,0.182,0,0,,0.3,1.8,0.182,0.182,0.8,1.7,0.5,0.8,0.8,1.7,0.2,0.7,0,0.3,0.8,1.5
760,Joe Cooke,3-Jun,175lb,73,,9.9,1.8,4.7,0.393,,,,1.8,4.7,0.393,0.393,0.7,0.8,0.814,,,1.6,1.3,,,,1.8,4.3
761,Jack Cooley,9-Jun,260lb,16,0,5.4,0.6,1.4,0.409,0,0,,0.6,1.4,0.409,0.409,0.6,1.3,0.429,0.6,0.9,1.6,0.1,0.4,0.2,0.2,1.4,1.7
762,Chuck Cooper,5-Jun,210lb,409,,23.2,2.3,6.7,0.339,,,,2.3,6.7,0.339,0.339,2.1,2.8,0.743,,,5.9,1.8,,,,2.9,6.7
763,Duane Cooper,1-Jun,185lb,88,2,8.9,0.9,2.3,0.402,0.1,0.4,0.216,0.8,1.8,0.444,0.422,0.4,0.6,0.72,0.2,0.5,0.7,2,0.2,0,1,0.9,2.3
764,Joe Cooper,10-Jun,230lb,24,5,16.2,1.9,3.7,0.506,0,0,,1.9,3.7,0.506,0.506,0.8,1.5,0.543,1.9,2.1,4,0.8,0.5,0.9,1.4,2.4,4.5
765,Michael Cooper,5-Jun,170lb,873,94,27.1,3.5,7.4,0.469,0.5,1.4,0.34,3,5.9,0.5,0.502,1.5,1.8,0.833,0.8,2.3,3.2,4.2,1.2,0.6,1.6,2.7,8.9
766,Wayne Cooper,10-Jun,220lb,984,461,20.6,3.3,7.2,0.457,0,0.1,0.146,3.3,7.2,0.459,0.457,1.3,1.8,0.736,2.2,4,6.2,0.9,0.3,1.6,1.2,3.2,7.9
767,Tom Copa,10-Jun,275lb,33,1,4,0.7,1.2,0.55,0,0,,0.7,1.2,0.55,0.55,0.1,0.4,0.308,0.4,0.7,1.1,0.1,0.1,0.2,0.2,0.9,1.5
768,Chris Copeland,9-Jun,239lb,171,26,12.3,2.1,5,0.427,0.9,2.5,0.365,1.2,2.5,0.486,0.516,0.7,0.9,0.752,0.4,1.2,1.6,0.6,0.2,0.2,0.8,1.4,5.8
769,Hollis Copeland,6-Jun,180lb,93,0,13.5,2.1,4.4,0.488,0,0,0,2.1,4.3,0.49,0.488,0.7,1,0.739,0.8,0.9,1.7,1,0.7,0.3,0.9,1.9,5
770,Lanard Copeland,6-Jun,190lb,33,0,4.8,1.2,2.8,0.418,0,0.2,0.143,1.1,2.5,0.44,0.423,0.4,0.5,0.813,0.2,0.4,0.5,0.4,0.1,0,0.7,0.5,2.7
771,Tyrone Corbin,6-Jun,210lb,1065,458,26,3.7,8.1,0.456,0.2,0.6,0.299,3.5,7.4,0.47,0.468,1.6,2.1,0.791,1.6,3.1,4.7,1.8,1.2,0.3,1.2,2.5,9.2
772,Chris Corchiani,Jun-00,185lb,112,1,11.7,1.2,2.8,0.421,0.2,0.7,0.269,1,2.1,0.472,0.455,1.2,1.5,0.816,0.2,0.9,1.2,2.2,0.7,0,1.1,1.4,3.7
773,Ken Corley,5-Jun,210lb,3,,,0,0,,,,,0,0,,,0,0,,,,,0,,,,0,0
774,Ray Corley,Jun-00,180lb,102,,8.1,1.6,5.4,0.304,,,,1.6,5.4,0.304,0.304,1.1,1.8,0.601,,,2,1.7,,,,1.5,4.3
775,Dave Corzine,11-Jun,250lb,891,309,23.3,3.5,7.2,0.484,0,0.1,0.189,3.5,7.1,0.486,0.485,1.6,2.1,0.747,2,3.9,5.9,1.7,0.4,1,1.5,2.2,8.5
776,Larry Costello,1-Jun,186lb,706,,30,4.4,10,0.438,,,,4.4,10,0.438,0.438,3.4,4.1,0.841,,,3.8,4.6,,,,3.3,12.2
777,Bryce Cotton,1-Jun,165lb,23,0,8.6,1.4,3.4,0.418,0.3,1,0.304,1.1,2.4,0.464,0.462,0.7,0.8,0.833,0.1,0.7,0.8,0.8,0.3,0,0.7,0.3,3.8
778,Jack Cotton,7-Jun,200lb,54,,,1.8,6.1,0.292,,,,1.8,6.1,0.292,0.292,1.5,3,0.509,,,,1.2,,,,3.4,5.1
779,James Cotton,5-Jun,220lb,19,0,4.8,0.7,2.1,0.359,0,0.4,0,0.7,1.7,0.438,0.359,1.1,1.4,0.778,0.2,0.6,0.8,0,0.2,0.1,0.5,0.5,2.6
780,John Coughran,7-Jun,225lb,24,,6.7,1.2,3.4,0.358,0.1,0.4,0.222,1.1,3,0.375,0.37,0.3,0.6,0.571,0.1,0.7,0.8,0.5,0.3,0,0.5,1,2.8
781,Mel Counts,Jul-00,230lb,789,,17.4,3.4,7.8,0.435,,,,3.4,7.8,0.435,0.435,1.5,2,0.764,1.2,3.3,6,1.4,0.6,0.5,,2.9,8.3
782,Steve Courtin,1-Jun,188lb,24,,13.2,1.8,4.3,0.408,,,,1.8,4.3,0.408,0.408,0.7,0.9,0.81,,,0.9,0.9,,,,1.8,4.2
783,Joe Courtney,8-Jun,235lb,96,1,7.8,1.1,2.6,0.433,0,0,0.667,1.1,2.5,0.43,0.437,0.5,0.8,0.633,0.7,0.8,1.5,0.3,0.2,0.2,0.5,1.1,2.8
784,Marcus Cousin,11-Jun,245lb,4,0,4.5,0.5,0.8,0.667,0,0,,0.5,0.8,0.667,0.667,0,0,,0,0.8,0.8,0,0,0.3,0.3,0.3,1
785,DeMarcus Cousins,11-Jun,270lb,436,414,31.7,7.5,16.2,0.46,0.3,0.9,0.317,7.2,15.4,0.469,0.469,5.4,7.3,0.729,3,7.8,10.8,2.8,1.4,1.2,3.4,3.9,20.6
786,Bob Cousy,1-Jun,175lb,924,,35.3,6.7,17.8,0.375,,,,6.7,17.8,0.375,0.375,5,6.2,0.803,,,5.2,7.5,,,,2.4,18.4
787,Robert Covington,9-Jun,215lb,164,118,27.1,3.9,10.1,0.382,2.3,6.5,0.356,1.6,3.6,0.429,0.496,2.1,2.6,0.802,0.9,4.2,5.1,1.4,1.5,0.5,1.9,2.9,12.1
788,Dave Cowens,9-Jun,230lb,766,89,38.6,7.5,16.3,0.46,0,0.1,0.071,7.5,16.3,0.46,0.46,2.6,3.4,0.783,3,9.8,13.6,3.8,1.1,0.9,2.2,3.8,17.6
789,Chubby Cox,2-Jun,180lb,7,0,11.1,1.9,5.3,0.351,0,0.3,0,1.9,5,0.371,0.351,0.4,0.9,0.5,1,0.4,1.4,0.9,0,0.1,1.3,2.3,4.1
790,Johnny Cox,4-Jun,180lb,73,,23.1,3.3,7.8,0.421,,,,3.3,7.8,0.421,0.421,1.3,1.8,0.704,,,3.8,1.9,,,,2,7.8
791,Wesley Cox,6-Jun,215lb,74,,11,1.6,4,0.412,,,,1.6,4,0.412,0.412,1.3,2.6,0.51,0.8,2,2.8,0.3,0.5,0.2,1.1,2,4.6
792,Allen Crabbe,6-Jun,210lb,171,18,20.8,2.7,6.2,0.443,1.1,2.8,0.387,1.6,3.4,0.49,0.53,0.9,1,0.851,0.3,1.9,2.2,1,0.6,0.2,0.6,1.9,7.4
793,Chris Crawford,9-Jun,235lb,252,92,15.8,2.4,5.5,0.437,0.3,0.8,0.347,2.1,4.7,0.453,0.462,1.5,1.8,0.824,0.8,1.4,2.2,0.6,0.4,0.3,0.9,2,6.6
794,Freddie Crawford,4-Jun,189lb,297,,17,2.8,6.3,0.446,,,,2.8,6.3,0.446,0.446,1.2,2.1,0.595,,,2.5,2.1,,,,2.3,6.8
795,Jamal Crawford,5-Jun,200lb,1123,432,30.8,5.4,13.1,0.41,1.7,5,0.349,3.6,8,0.448,0.477,3,3.5,0.862,0.4,2,2.4,3.5,0.9,0.2,1.9,1.6,15.5
796,Joe Crawford,5-Jun,210lb,2,0,11.5,1.5,5,0.3,0.5,2,0.25,1,3,0.333,0.35,1,1,1,0.5,1.5,2,0.5,0.5,0,0,1,4.5
797,Jordan Crawford,4-Jun,195lb,257,99,24.7,4.5,11.2,0.405,1.1,3.6,0.306,3.4,7.6,0.453,0.455,2,2.4,0.828,0.6,2,2.6,3.2,0.7,0.1,1.9,1.6,12.2
798,Jim Creighton,8-Jun,200lb,32,,5.4,0.4,1.3,0.279,,,,0.4,1.3,0.279,0.279,0.2,0.5,0.438,0.4,1,1.4,0.1,0.1,0.3,,0.7,1
799,Ron Crevier,Jul-00,235lb,3,0,1.3,0,1,0,0,0,,0,1,0,0,0,0.7,0,0.3,0,0.3,0,0,0,0,0.7,0
800,Hal Crisler,3-Jun,215lb,4,,,0.5,1.5,0.333,,,,0.5,1.5,0.333,0.333,0.5,0.5,1,,,,0,,,,1.5,1.5
801,Joe Crispin,Jun-00,185lb,21,0,7.4,1.2,3.2,0.382,0.7,1.9,0.385,0.5,1.4,0.379,0.493,0.6,0.6,0.923,0.1,0.4,0.5,1.2,0.2,0,0.5,0.5,3.8
802,Charlie Criss,8-May,165lb,418,22,21.4,3.1,7.3,0.432,0.1,0.4,0.179,3.1,7,0.441,0.435,2.1,2.5,0.831,0.3,1.1,1.4,3.2,0.9,0.1,1.5,1.4,8.5
803,Russell Critchfield,10-May,150lb,47,,9.3,1.1,3.1,0.361,0,0.1,0,1.1,3.1,0.368,0.361,1.2,1.8,0.655,0.2,0.4,0.6,1.1,,,0.7,0.9,3.4
804,Winston Crite,7-Jun,233lb,31,0,8.5,1.1,2.3,0.479,0,0,,1.1,2.3,0.479,0.479,0.6,0.8,0.76,0.9,1.2,2.1,0.5,0.2,0.3,0.8,1.4,2.8
805,Javaris Crittenton,5-Jun,200lb,113,10,16.4,2,4.6,0.442,0.1,0.5,0.231,1.9,4.1,0.466,0.454,1.1,1.7,0.638,0.7,1.7,2.4,1.8,0.5,0.1,1.2,1.3,5.3
806,Dillard Crocker,4-Jun,205lb,154,,15.7,2.9,9.1,0.316,,,,2.9,9.1,0.316,0.316,3,4.3,0.706,,,2.2,1.3,,,,3.6,8.8
807,Bobby Croft,10-Jun,200lb,62,,11.9,2,5.6,0.362,0,0,0,2,5.6,0.364,0.362,1.2,1.8,0.652,1.3,2,3.3,0.7,,,0.7,2.2,5.2
808,Geoff Crompton,11-Jun,280lb,82,1,6,0.5,1.3,0.37,0,0,,0.5,1.3,0.37,0.37,0.2,0.5,0.442,0.6,1.1,1.7,0.3,0.1,0.3,0.5,1.1,1.2
809,Terry Crosby,4-Jun,195lb,4,,7,0.5,1,0.5,0,0,,0.5,1,0.5,0.5,0.5,0.5,1,0,0.3,0.3,1.8,0,0,1.3,1,1.5
810,Austin Croshere,9-Jun,235lb,659,88,17.4,2.3,5.6,0.407,0.7,1.9,0.34,1.6,3.6,0.443,0.466,1.6,1.9,0.861,1.1,3,4,1,0.4,0.3,1,1.7,6.8
811,Jeff Cross,10-Jun,240lb,21,0,6.1,0.3,1.1,0.25,0,0,,0.3,1.1,0.25,0.25,0.7,1.2,0.56,0.4,1,1.4,0,0.1,0.1,0.3,1.8,1.2
812,Pete Cross,9-Jun,230lb,182,,20.7,2.2,5.1,0.431,,,,2.2,5.1,0.431,0.431,1.4,2,0.695,,,8.3,1,,,,2.1,5.8
813,Russell Cross,10-Jun,215lb,45,0,7.9,1.4,2.5,0.571,0,0,,1.4,2.5,0.571,0.571,0.8,2,0.418,0.8,1,1.8,0.5,0.3,0.2,0.4,1.3,3.7
814,Chink Crossin,1-Jun,165lb,147,,,2,6.2,0.318,,,,2,6.2,0.318,0.318,0.8,1.1,0.711,,,,1.5,,,,1.5,4.7
815,John Crotty,1-Jun,185lb,477,6,12.1,1.3,3,0.431,0.3,0.8,0.384,1,2.3,0.448,0.481,1.1,1.3,0.837,0.3,0.8,1.1,2.1,0.4,0,0.9,1.3,4
816,Bill Crow,1-Jun,180lb,1,,16,1,8,0.125,0,0,,1,8,0.125,0.125,1,4,0.25,,,2,0,,,1,0,3
817,Mark Crow,7-Jun,210lb,15,,10.3,2.3,5.3,0.438,,,,2.3,5.3,0.438,0.438,0.9,1.3,0.7,0.9,0.9,1.8,0.5,0.3,0.1,0.8,1.6,5.6
818,Corey Crowder,5-Jun,214lb,58,0,6.2,0.8,2.1,0.369,0.2,0.6,0.382,0.6,1.5,0.364,0.422,0.3,0.4,0.708,0.3,0.5,0.8,0.3,0.1,0,0.3,0.6,2.1
819,Jae Crowder,6-Jun,235lb,325,128,21.5,2.9,6.6,0.43,1,3,0.329,1.9,3.6,0.515,0.505,1.3,1.6,0.779,0.7,2.7,3.4,1.3,1,0.3,0.7,1.8,8
820,Al Cueto,7-Jun,230lb,149,,15,2.1,5.2,0.404,0,0.1,0.238,2.1,5.1,0.409,0.407,1.1,1.5,0.71,1.8,3.1,4.9,1,,,1,2.8,5.3
821,Pat Cummings,9-Jun,230lb,683,300,21.3,4,8.1,0.497,0,0,0,4,8,0.498,0.497,1.6,2.1,0.737,1.7,3.9,5.6,1.2,0.5,0.3,1.7,3,9.6
822,Terry Cummings,9-Jun,220lb,1183,815,28.7,6.8,14.1,0.484,0,0.1,0.295,6.8,13.9,0.486,0.485,2.8,4,0.706,2.7,4.6,7.3,1.9,1.1,0.5,1.9,3.2,16.4
823,Vonteego Cummings,3-Jun,185lb,199,23,19,2.6,6.8,0.383,0.5,1.7,0.321,2.1,5.1,0.404,0.423,1.2,1.6,0.726,0.6,1.3,1.9,2.7,0.9,0.2,1.3,1.9,6.9
824,Billy Cunningham,6-Jun,210lb,770,,34.9,8,17.6,0.452,0.1,0.5,0.263,8,17.6,0.453,0.452,5.2,7.1,0.73,2.2,8,10.4,4.3,1.8,0.5,4.4,3.7,21.2
825,Dante Cunningham,8-Jun,230lb,527,124,21,2.6,5.7,0.467,0.1,0.5,0.291,2.5,5.2,0.483,0.479,0.6,0.9,0.65,1.2,2.5,3.7,0.7,0.7,0.5,0.5,1.8,6
826,Dick Cunningham,10-Jun,245lb,358,,10.6,1.1,2.8,0.406,,,,1.1,2.8,0.406,0.406,0.5,0.9,0.636,0.1,1.7,3.7,0.6,0.2,0.2,,1.4,2.8
827,Jared Cunningham,4-Jun,195lb,84,3,7.2,0.7,2.1,0.347,0.2,0.7,0.306,0.5,1.3,0.369,0.402,0.7,1,0.674,0.1,0.6,0.7,0.5,0.3,0,0.4,0.9,2.3
828,William Cunningham,11-Jun,250lb,23,8,8.7,0.3,1.2,0.259,0,0,,0.3,1.2,0.259,0.259,0,0.1,0,0.7,0.9,1.7,0.1,0.1,0.5,0.2,1.7,0.6
829,Radisav Curcic,10-Jun,275lb,20,0,8.3,0.8,2.1,0.39,0,0,,0.8,2.1,0.39,0.39,1.3,1.8,0.722,0.9,1.6,2.5,0.6,0.4,0.1,0.4,1.5,2.9
830,Armand Cure,Jun-00,198lb,12,,,0.3,1.3,0.267,,,,0.3,1.3,0.267,0.267,0.2,0.3,0.667,,,,0,,,,0.4,0.8
831,Earl Cureton,9-Jun,210lb,674,131,18.4,2.3,4.8,0.473,0,0,0,2.3,4.8,0.476,0.473,0.8,1.5,0.538,1.8,2.9,4.7,1,0.5,0.5,1.1,2.3,5.4
832,Bill Curley,9-Jun,220lb,147,11,11,1.1,2.4,0.444,0,0.1,0.222,1.1,2.3,0.449,0.446,0.5,0.7,0.743,0.8,1.1,2,0.4,0.4,0.3,0.5,2.3,2.7
833,Fran Curran,Jun-00,175lb,123,,,1.3,3.3,0.395,,,,1.3,3.3,0.395,0.395,2.3,3,0.774,,,,1.2,,,,1.9,4.9
834,Dell Curry,4-Jun,190lb,1083,99,21.7,4.7,10.3,0.457,1.1,2.9,0.402,3.6,7.4,0.478,0.513,1.1,1.4,0.843,0.6,1.9,2.4,1.8,0.9,0.2,1.2,1.7,11.7
835,Eddy Curry,Jul-00,295lb,527,411,24.9,4.9,9,0.545,0,0,1,4.9,9,0.544,0.545,3.2,4.9,0.642,1.8,3.4,5.2,0.5,0.3,0.7,2.2,3,12.9
836,JamesOn Curry,3-Jun,190lb,1,0,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
837,Michael Curry,5-Jun,210lb,667,269,19.8,1.6,3.7,0.447,0.1,0.4,0.298,1.5,3.3,0.465,0.463,1.1,1.3,0.825,0.3,1.3,1.6,1.2,0.5,0.1,0.7,2.3,4.5
838,Seth Curry,2-Jun,185lb,65,15,18.3,2.6,6.1,0.437,1.1,2.9,0.394,1.5,3.2,0.476,0.53,0.9,1.1,0.819,0.3,1.4,1.6,1.7,0.6,0.1,0.9,1.2,7.3
839,Stephen Curry,3-Jun,190lb,518,512,34.8,7.9,16.6,0.478,3.2,7.4,0.441,4.7,9.2,0.507,0.576,3.4,3.8,0.903,0.7,3.6,4.3,6.8,1.8,0.2,3.2,2.5,22.6
840,Rastko Cvetkovic,1-Jul,260lb,14,0,3.4,0.4,1.1,0.313,0,0.1,0,0.4,1.1,0.333,0.313,0,0.3,0,0.3,0.5,0.8,0.2,0.1,0.1,0.2,0.8,0.7
