ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
1287,Allen Aragbaye,31,,0.5,1.3,0.35,0.3,0.8,0.36,0.2,0.5,0.333,0.7,0.7,0.957,0.6,0.2,0.2,0.1,0.5,,1.8
1288,Rafael Araujo,62,27.4,5.9,10.4,0.567,5.7,9.8,0.587,0.2,0.7,0.268,3.1,4.5,0.691,9.5,1.2,1.4,0.6,,,15.1
1289,Ben Arave,8,,0.1,0.3,0.5,0,0.1,0,0.1,0.1,1,0.3,0.8,0.333,0.4,0,0,0,,,0.6
1290,Darrell Arbaugh,28,,2.2,4.2,0.521,2.1,3.9,0.536,0.1,0.3,0.286,1.4,2.2,0.629,3.9,1,0.5,0.2,,,5.8
1291,Jason Arbert,40,,1.3,2.9,0.452,1.3,2.8,0.46,0,0.1,0,0.5,0.8,0.656,2.5,0.3,0.1,0.2,,,3.1
1292,Jason Arbuckle,83,,1.2,3.5,0.339,0.8,2.1,0.382,0.4,1.4,0.272,1,1.4,0.718,2.5,2.5,1.2,0.1,,,3.8
1293,Harold Arceneaux,60,,8,15.6,0.511,6.8,12.2,0.557,1.2,3.4,0.35,5.5,7,0.779,6.7,1.7,1.6,1.3,,,22.6
1294,Reggie Arceneaux,132,26.9,2.8,7.4,0.378,1.5,3.8,0.39,1.3,3.6,0.367,1,1.4,0.762,1.9,2.2,0.8,0,1.8,1.2,7.9
1295,Jocquinn Arch,108,,2.9,8.3,0.355,1.7,4.1,0.416,1.2,4.2,0.295,1.5,2.3,0.628,2.9,0.9,1.1,0.1,,,8.6
1296,Russ Archambault,45,,0.9,2.8,0.313,0.5,1.1,0.42,0.4,1.7,0.244,0.5,0.6,0.808,0.7,1,0.3,0.1,,,2.7
1297,Will Archambault,135,25.9,2.8,6.9,0.413,1.5,2.9,0.501,1.4,4,0.348,0.8,1.4,0.617,3.3,1.3,0.4,0.2,1.2,0.4,7.9
1298,Dwayne Archbold,131,,4,9.5,0.424,2.6,5.7,0.451,1.5,3.8,0.384,3,3.9,0.767,4.8,1.8,0.9,0.2,,,12.5
1299,Dwayne Archbold,2,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,,,0
1300,Doug Archer,95,8.7,0.6,1.3,0.484,0.6,1,0.556,0.1,0.3,0.2,0.3,0.5,0.549,1.1,0.3,0.2,0.5,0.6,1.3,1.6
