ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
66,Chad Jackson,33,17.4,1,2.4,0.405,0.9,2.1,0.42,0.1,0.3,0.3,0.8,1.3,0.643,2.6,0.9,0.5,0.1,1,1.2,2.8
67,Chad Jackson,57,27.7,3.3,6.4,0.517,3.3,6.2,0.53,0,0.2,0,2.5,3.9,0.632,5.5,2,1.1,0.2,2.1,2.9,9
68,Charles Jackson,25,,0.3,0.4,0.8,0.3,0.4,0.8,0,0,,0.2,0.3,0.857,1,0.2,0.1,0.1,0.4,,0.9
69,Charles Jackson,53,,0.7,2.3,0.303,0.3,1.1,0.288,0.4,1.2,0.317,0.7,1.1,0.603,0.7,0.6,0.4,0.1,,,2.4
70,Charles Jackson,30,27.2,5.2,9.2,0.571,5.2,9.2,0.571,0,0,,2.5,4.4,0.571,9.5,0.5,1.1,1.3,1.6,3.3,13
71,Charles Jackson,39,17.5,2.1,5,0.421,1,1.9,0.534,1.1,3.1,0.352,0.8,1.2,0.652,1.9,0.9,0.7,0.1,1.7,2.5,6.1
72,Chris Jackson,55,,3.8,6.8,0.555,3.8,6.8,0.555,0,0,,2.4,4,0.606,9.1,0.9,0.9,0.7,,,10
73,Chris Jackson,67,,0.6,1.1,0.52,0.6,1.1,0.52,0,0,,0.4,0.6,0.558,1.6,0.2,0.1,0.1,,,1.5
74,Chris Jackson,98,,1.5,2.2,0.684,1.5,2.2,0.687,0,0,0,0.4,1,0.406,2.3,0.3,0.2,0.4,,,3.4
75,Chris Jackson,100,,3.5,7.7,0.453,3.2,7,0.459,0.3,0.7,0.386,1.3,1.9,0.668,4.6,1.2,1.2,0.3,,,8.5
76,Christian Jackson,11,,1.7,5.2,0.333,1.2,2.7,0.433,0.5,2.5,0.222,1.4,1.9,0.714,2.3,0.8,0.4,0,,,5.4
77,Clarence Jackson,118,29.3,3.5,8.5,0.411,1.9,4,0.48,1.6,4.5,0.35,1.3,1.9,0.696,2.1,0.8,1,0.2,1.4,0.9,9.9
78,Clarke Jackson,45,,1.9,4.2,0.463,0.8,1.7,0.481,1.1,2.5,0.45,0.5,0.8,0.632,1.9,0.6,0.3,0.1,,,5.5
79,Cleveland Jackson,30,,2.7,6.5,0.413,1.8,3.6,0.495,0.9,2.9,0.31,1.4,1.9,0.741,3,1.5,0.6,0.1,,,7.7
80,Clfiton Jackson,42,,1.2,2.3,0.505,1.2,2.3,0.516,0,0,0,0.6,1.7,0.386,3.7,0.2,0.3,0.4,,,3
81,Corey Jackson,28,,1.6,4.3,0.367,1.1,2.7,0.421,0.4,1.6,0.273,0.4,0.5,0.923,2.3,0.6,0.4,0.1,,,4
82,Corey Jackson,56,,2.8,5.4,0.527,2.8,5.3,0.528,0,0,0,1.8,3.6,0.5,8.1,0.4,0.9,0.2,,,7.4
83,Corey Jackson,39,4.1,0.4,1.3,0.333,0.3,0.8,0.333,0.2,0.5,0.333,0.4,0.6,0.64,0.3,0.2,0.1,0,0.4,0.2,1.4
