ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
67,Andrew Mackenzie,27,,3.5,9.2,0.383,1.4,3.9,0.368,2.1,5.3,0.394,1.6,2,0.782,1.7,0.7,0.3,0,,,10.7
68,Keith MacKenzie,45,,0.4,1.4,0.281,0.1,0.3,0.5,0.3,1.2,0.231,0.2,0.2,0.636,0.7,1.2,0.3,0,,,1.2
69,Kimbal MacKenzie,41,19,1.8,4.4,0.408,1,2.2,0.449,0.8,2.2,0.367,1.2,1.5,0.817,1.2,1.7,0.7,0.1,1.3,2,5.6
70,Christian Mackey,65,11.4,1.4,2.6,0.535,1.3,2.3,0.578,0.1,0.4,0.261,0.9,1.3,0.69,2.4,1,0.2,0.4,1,2.3,3.8
71,Ethan Mackey,39,15.5,2.2,3.8,0.581,2.2,3.8,0.581,0,0,,0.5,1,0.474,4.3,0.4,0.3,0.5,0.7,1.7,4.9
72,James Mackey,26,,1.1,2.5,0.438,0.6,1.3,0.455,0.5,1.2,0.419,1.1,1.4,0.778,2.4,1.5,0.6,0.1,,,3.7
73,Joe Mackey,5,,0.4,0.8,0.5,0.2,0.4,0.5,0.2,0.4,0.5,0,0,,0,0,0,0,0,,1
74,Malcolm Mackey,130,31.9,5.4,10,0.545,6.3,11.5,0.544,0,0,0,2.4,3.9,0.621,9.3,1.1,0.5,1.5,2,3,13.3
75,Marcus Mackey,26,,2.3,5.3,0.432,2.3,5.3,0.435,0,0,0,2,3.4,0.591,7.8,0.5,0.7,0.3,,,6.6
76,Mario Mackey,7,,3.1,8.4,0.373,1.1,2.9,0.4,2,5.6,0.359,1.7,2.9,0.6,3,1.6,0.9,0,,,10
77,Trent Mackey,125,28.7,3,7,0.433,0.6,1.6,0.394,2.4,5.4,0.445,0.9,1.1,0.829,2.1,1.4,0.5,0,1.2,2,9.4
78,Joran Mackie,26,16.9,1.5,3.6,0.426,1.2,2.6,0.441,0.4,1,0.385,1,1.8,0.574,1.8,0.8,0.4,0.1,1.3,1.9,4.5
79,Keith Mackie,8,2.3,0,0.4,0,0,0.1,0,0,0.3,0,0,0,,0.5,0,0,0,0.3,0.5,0
80,Jesse Mackinson,118,,3.3,7,0.477,3.3,6.9,0.482,0,0.1,0.091,1.9,2.5,0.762,4.8,0.9,0.4,0.6,,,8.6
