ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,Simple_PER,ID,NAME
1270,"Alex Robinson",42,21.4,2.5,5.9,0.427,1.9,4.4,0.443,0.6,1.5,0.385,0.9,1.7,0.557,2.3,3.4,0.9,0.1,1.9,1.4,6.6,5.635,4084,"Alex Robinson"
842,"Alex Thompson",53,12.5,1.2,3.3,0.367,0.8,1.8,0.421,0.5,1.5,0.305,0.7,1.1,0.625,2,0.4,0.3,0.2,0.7,1.5,3.6,2.675,4794,"Alex Thompson"
1247,"Alexander Aka Gorski",60,16.3,1.5,3.9,0.373,0.5,1.1,0.446,1,2.8,0.345,1.1,1.6,0.702,1.6,1,0.3,0,0.7,1.6,5,3.083,59,"Alexander Aka Gorski"
220,"Alexis Dargenton",9,16.3,1.9,4,0.472,1.6,3,0.519,0.3,1,0.333,1,2,0.5,4.9,1.1,0.3,1.1,1,2.9,5.1,7.11,1113,"Alexis Dargenton"
882,"Alize Johnson",7,23.4,5,7.7,0.648,3.9,5.3,0.73,1.1,2.4,0.471,1.6,2,0.786,7.7,1.4,0.9,0,2,2.3,12.7,13.409,2434,"Alize Johnson"
2608,"Allante Holston",40,19,1.1,2.7,0.404,1.1,2.6,0.417,0,0.2,0.167,1.5,2,0.716,2.5,1.1,0.6,0.3,0.9,1.7,3.7,3.882,2221,"Allante Holston"
1498,"Allonzo Trier",27,28,4.5,9.7,0.466,3,5.6,0.539,1.5,4.1,0.364,4.3,5.4,0.793,3.3,1.1,0.5,0.2,1.9,1.9,14.8,6.846,4876,"Allonzo Trier"
113,"Alonzo Walker",10,18.3,1.7,3.5,0.486,1.6,3,0.533,0.1,0.5,0.2,1,1.7,0.588,4.6,0.1,0.5,0.6,1.1,2.7,4.5,5.425,5017,"Alonzo Walker"
1135,"Alpha Diallo",9,13.1,1,2.6,0.391,0.9,2.1,0.421,0.1,0.4,0.25,0.7,0.9,0.75,1.3,0.4,0.7,0.1,0.3,1.6,2.8,2.504,1232,"Alpha Diallo"
687,"Alterique Gilbert",3,29,3.7,7.3,0.5,3,4.3,0.692,0.7,3,0.222,2.3,3.3,0.7,3.3,2,2.3,0,1.3,0.7,10.3,8.81,1764,"Alterique Gilbert"
12,"Amadi Udenyi",81,24,1.8,5.2,0.334,0.9,2.6,0.343,0.9,2.6,0.325,1.2,2,0.623,2,4.1,1,0,1.7,1.8,5.6,5.666,4920,"Amadi Udenyi"
299,"Amanze Egekeze",71,21.9,2.5,5.1,0.482,1.4,2.2,0.626,1.1,3,0.376,1.4,1.7,0.797,3.5,0.7,0.6,0.5,0.9,2.6,7.5,6.625,1408,"Amanze Egekeze"
583,"Amar Alibegovic",65,12.2,1.2,3.1,0.38,0.6,1.2,0.545,0.5,1.9,0.276,0.4,0.8,0.528,2,0.5,0.3,0.2,1,2.1,3.3,2.084,83,"Amar Alibegovic"
3563,"Amar Stukes",72,26.9,2,5.4,0.373,1.7,4.2,0.401,0.3,1.2,0.276,1.3,2,0.655,1.9,2.5,1.1,0,1.3,2.3,5.7,4.342,4623,"Amar Stukes"
293,"Amari Hamilton",17,7.2,0.3,1.7,0.172,0.2,0.6,0.273,0.1,1.1,0.111,0.8,1,0.765,0.6,0.5,0.2,0,0.7,0.4,1.5,0.076,1965,"Amari Hamilton"
3719,"Ambrose Mosley",85,21.1,2.3,6.4,0.355,0.6,1.6,0.402,1.7,4.9,0.341,0.7,1,0.732,2.6,0.9,0.6,0,0.8,1.8,6.9,4.334,3433,"Ambrose Mosley"
1068,"Amir Bell",21,7.1,0.6,1.9,0.3,0.6,1.8,0.316,0,0.1,0,0.4,0.5,0.818,0.9,0.1,0.1,0,0.8,0.4,1.6,0.141,341,"Amir Bell"
1069,"Amir Bell",66,27.5,2.9,6.3,0.454,2.2,4.2,0.529,0.7,2.2,0.31,1.9,3,0.648,2.7,2.4,0.8,0.4,1.6,3,8.3,6.152,341,"Amir Bell"
1739,"Amir Coffey",10,29.8,4.2,9.3,0.452,3.6,6.6,0.545,0.6,2.7,0.222,4,5.1,0.784,3.9,2.4,1,0.1,1.7,2.1,13,8.167,937,"Amir Coffey"
2977,"Anders Broman",53,12.8,1.2,3.3,0.349,0.5,1.5,0.367,0.6,1.8,0.333,1,1.3,0.746,1.1,0.9,0.3,0.1,0.6,1.1,3.9,2.118,574,"Anders Broman"
152,"Andre Adams",36,10.8,0.4,1.3,0.333,0.4,0.9,0.406,0.1,0.4,0.154,0.4,0.6,0.762,0.6,1,0.6,0,0.9,1.2,1.3,1.399,20,"Andre Adams"
1067,"Andre Chatfield",43,8.6,0.5,1.1,0.449,0.4,0.6,0.64,0.1,0.6,0.25,0.3,0.3,0.733,1.1,0.4,0.4,0.1,0.5,0.9,1.4,1.751,845,"Andre Chatfield"
278,"Andre Ferguson",4,7,0.5,1,0.5,0,0.3,0,0.5,0.8,0.667,0.5,0.8,0.667,0.5,1.3,0.3,0,0.5,0.3,2,2.183,1511,"Andre Ferguson"
1043,"Andre Fox",40,18.5,2.3,6,0.373,1.5,3.8,0.392,0.8,2.2,0.341,2.2,2.7,0.807,2.6,0.7,0.6,0.4,1.5,1.4,7.5,3.947,1606,"Andre Fox"
1556,"Andre Jones",123,28.4,3.8,9.5,0.398,2.7,6.1,0.439,1.1,3.4,0.324,1.8,2.5,0.748,3,1.7,1,0.3,1.7,1.4,10.5,5.744,2509,"Andre Jones"
1558,"Andre Jones",9,15.4,2.3,3.9,0.6,1.9,2.7,0.708,0.4,1.2,0.364,1.1,1.8,0.625,2.3,0.6,0.3,0,1.6,0.6,6.2,3.497,2509,"Andre Jones"
2781,"Andre Spight",27,19.5,2.2,6.6,0.339,0.9,2.3,0.381,1.3,4.2,0.316,0.9,1.1,0.793,0.9,1.3,0.5,0,0.7,1.6,6.6,2.632,4533,"Andre Spight"
2995,"Andre Statam",41,12.2,1.5,3.7,0.411,0.7,1.3,0.519,0.9,2.4,0.354,0.3,0.3,0.786,1.8,0.3,0.1,0,0.5,2.2,4.1,2.914,4560,"Andre Statam"
114,"Andre Walker",70,30,3.8,11,0.346,2.6,7.3,0.353,1.2,3.7,0.333,3.6,4.4,0.812,3.6,3.2,1.5,0.2,2.7,3,12.4,6.757,5018,"Andre Walker"
114,"Andre Walker",70,30,3.8,11,0.346,2.6,7.3,0.353,1.2,3.7,0.333,3.6,4.4,0.812,3.6,3.2,1.5,0.2,2.7,3,12.4,6.757,5019,"Andre Walker"
115,"Andre Walker",120,25,1.8,3.7,0.48,1.7,3.5,0.488,0,0.2,0.278,0.8,1.3,0.604,4.2,1.9,0.7,0.7,1.2,1.7,4.4,6.862,5018,"Andre Walker"
115,"Andre Walker",120,25,1.8,3.7,0.48,1.7,3.5,0.488,0,0.2,0.278,0.8,1.3,0.604,4.2,1.9,0.7,0.7,1.2,1.7,4.4,6.862,5019,"Andre Walker"
281,"Andre Wallace",12,16.2,1.5,4.8,0.31,0.8,2.1,0.36,0.8,2.8,0.273,0.9,2.3,0.407,1.3,0.9,0.6,0.1,1,1.3,4.7,1.378,5032,"Andre Wallace"
1176,"Andre Wesson",9,9.8,0.8,2,0.389,0.4,0.7,0.667,0.3,1.3,0.25,0.2,1.1,0.2,1.3,0.4,0.1,0,0.7,0.3,2.1,0.668,5134,"Andre Wesson"
2881,"Andre Wolford",13,4.4,1.2,1.8,0.696,0.6,0.7,0.889,0.6,1.1,0.571,0.3,0.5,0.571,0.5,0.1,0.2,0.2,0.2,0.2,3.4,2.326,5327,"Andre Wolford"
450,"Andrew Bargmann",23,7,0.7,1.3,0.533,0.3,0.4,0.8,0.3,0.9,0.4,0.2,0.3,0.714,0.9,0.3,0.4,0,0.2,0.5,2,1.849,270,"Andrew Bargmann"
3120,"Andrew Brown",32,13.1,1.4,3.3,0.425,0.4,1,0.419,1,2.3,0.427,0.4,0.7,0.667,2.4,0.8,0.5,0.1,0.7,1.1,4.3,4.163,589,"Andrew Brown"
1255,"Andrew Chrabascz",103,26.5,3.3,7,0.479,2.7,5.4,0.506,0.6,1.5,0.384,2.3,3.2,0.718,3.8,1.6,0.8,0.4,1,2.5,9.5,7.71,872,"Andrew Chrabascz"
61,"Andrew Dakich",49,4.1,0.2,0.5,0.333,0.1,0.3,0.357,0.1,0.2,0.3,0.1,0.1,1,0.5,0.4,0.1,0,0.3,0.5,0.4,0.842,1093,"Andrew Dakich"
747,"Andrew Eudy",35,11,0.9,2.1,0.425,0.8,1.6,0.509,0.1,0.5,0.167,0.3,0.5,0.611,2.7,0.6,0.4,1,0.6,1.9,2.2,4.355,1464,"Andrew Eudy"
601,"Andrew Fleming",9,27,4,8.1,0.493,4,7.6,0.529,0,0.6,0,1.6,2.6,0.609,5.6,1,0.9,0.8,1.2,2.6,9.6,8.806,1550,"Andrew Fleming"
601,"Andrew Fleming",9,27,4,8.1,0.493,4,7.6,0.529,0,0.6,0,1.6,2.6,0.609,5.6,1,0.9,0.8,1.2,2.6,9.6,8.806,1551,"Andrew Fleming"
602,"Andrew Fleming",12,6.7,0.7,1.8,0.364,0.4,0.8,0.5,0.3,1,0.25,0.4,0.8,0.5,0.8,0.9,0,0.1,0.8,0.5,2,1.14,1550,"Andrew Fleming"
602,"Andrew Fleming",12,6.7,0.7,1.8,0.364,0.4,0.8,0.5,0.3,1,0.25,0.4,0.8,0.5,0.8,0.9,0,0.1,0.8,0.5,2,1.14,1551,"Andrew Fleming"
1561,"Andrew Jones",8,20.1,2.9,6.5,0.442,2.1,4,0.531,0.8,2.5,0.3,2.6,3.3,0.808,4.1,1.9,0.8,0.4,1.8,2.3,9.1,7.355,2508,"Andrew Jones"
1174,"Andrew Kostecka",8,19.6,2.6,5.1,0.512,1.9,2.8,0.682,0.8,2.4,0.316,0.9,1.1,0.778,2.6,0.8,1.1,0.9,1,2.1,6.9,6.669,2723,"Andrew Kostecka"
794,"Andrew Leone",17,1.2,0,0.2,0,0,0.1,0,0,0.2,0,0.2,0.4,0.667,0.3,0,0,0,0.1,0.1,0.2,-0.103,2847,"Andrew Leone"
1243,"Andrew McAuliffe",99,11.3,1.2,2.2,0.55,1.2,2.2,0.568,0,0.1,0.111,0.2,0.6,0.29,2.3,0.4,0.2,0.2,0.6,1.7,2.7,2.976,3135,"Andrew McAuliffe"
118,"Andrew Ramirez",11,14.5,1,2.6,0.379,0.5,1.5,0.353,0.5,1.1,0.417,1.4,2,0.682,1.3,1,0.6,0,1.6,1.3,3.8,1.851,3948,"Andrew Ramirez"
976,"Andrew Riley",6,2.8,0.7,0.7,1,0.3,0.3,1,0.3,0.3,1,0.3,0.3,1,0.2,0,0.3,0,0,0.5,2,1.628,4044,"Andrew Riley"
1274,"Andrew Robinson",26,8,0.7,3,0.247,0.2,0.6,0.333,0.5,2.4,0.226,0.2,0.2,0.8,1.1,0.1,0.1,0,0.2,0.7,2.2,0.604,4085,"Andrew Robinson"
1935,"Andrew Rowsey",73,31.8,5.5,13.3,0.413,2.4,5.6,0.437,3.1,7.7,0.395,4.1,4.6,0.882,3,2.6,1.2,0.1,2.5,2,18.1,8.942,4176,"Andrew Rowsey"
1911,"Andrew Smith",134,22.1,3.1,5.8,0.529,2.8,4.9,0.564,0.3,0.8,0.321,2.2,3.2,0.674,4.8,0.7,0.6,0.5,1,2.4,8.6,7.873,4441,"Andrew Smith"
1912,"Andrew Smith",122,17.7,2.4,4.4,0.554,2.4,4.3,0.56,0,0.1,0.125,1.1,1.7,0.63,4.6,0.6,0.6,0.8,1.1,2.2,6,6.986,4441,"Andrew Smith"
1491,"Andrew White III",43,30.2,5.7,12.1,0.469,2.9,5.3,0.544,2.8,6.8,0.411,2.5,3.2,0.77,5.4,0.8,1.3,0.3,1.5,2.4,16.6,11.233,5145,"Andrew White III"
1326,"Andrien White",42,26,3.6,9,0.398,1.4,3.5,0.397,2.2,5.5,0.398,1.7,2.4,0.696,3.5,1,1.6,0.3,1.3,2.7,11,7.395,5146,"Andrien White"
977,"Andrija Matic",35,13.1,1.2,2.8,0.424,0.9,2,0.478,0.3,0.9,0.3,0.7,1.1,0.605,2,0.7,0.1,0.3,1.3,1.7,3.3,2.229,3107,"Andrija Matic"
2887,"Andris Misters",42,24.2,3.2,7.6,0.422,1.9,4.1,0.46,1.3,3.5,0.377,2.3,2.8,0.824,3.1,1.4,0.9,0.1,1.5,1.4,10.1,6.165,3334,"Andris Misters"
101,"Andy Van Vliet",7,4.4,0.4,1.4,0.3,0.4,0.9,0.5,0,0.6,0,0.4,0.6,0.75,1.7,0,0,0.1,0.3,0.4,1.3,1.131,4950,"Andy Van Vliet"
901,"Angel Delgado",74,29.2,4.2,7.4,0.566,4.2,7.4,0.569,0,0,0,1.7,3.7,0.471,9.7,1,0.5,0.9,1.7,2.7,10.1,12.545,1204,"Angel Delgado"
1067,"Angel Rivera",77,25.4,2.2,4.9,0.447,1.4,2.7,0.529,0.7,2.2,0.343,2.2,3,0.739,2.4,4.5,1,0,1.6,2.2,7.4,7.577,4056,"Angel Rivera"
3811,"Anson Moye",48,3.4,0.2,0.5,0.385,0.1,0.3,0.5,0.1,0.3,0.25,0,0.2,0.125,0.3,0.2,0.1,0,0.2,0.3,0.5,0.293,3446,"Anson Moye"
2142,"Anthony Bonner",133,32.5,5.8,10.8,0.539,7.6,15,0.504,0.1,0.4,0.333,3.2,5,0.634,10.7,2,1.4,0.5,2.4,2.4,14.8,16.064,479,"Anthony Bonner"
2143,"Anthony Bonner",9,13.6,1.7,3.1,0.536,0.9,1.3,0.667,0.8,1.8,0.438,1.1,1.2,0.909,1.3,0.3,0.2,0,0.8,1.4,5.2,3.033,479,"Anthony Bonner"
2292,"Anthony Boswell",9,17.3,1.3,3.2,0.414,0.7,1.6,0.429,0.7,1.7,0.4,0.2,0.3,0.667,1.6,0.1,0.4,0.1,0.8,1.4,3.6,2.277,491,"Anthony Boswell"
3132,"Anthony Brown",144,29.2,3.6,8.4,0.428,2.1,4.7,0.448,1.5,3.8,0.403,2.1,2.8,0.751,4.8,1.6,0.7,0.2,1.6,1.8,10.8,7.963,590,"Anthony Brown"
3134,"Anthony Brown",29,11.2,0.8,1.8,0.415,0.6,1.4,0.39,0.2,0.4,0.5,0.8,1.2,0.667,1.3,0.7,0.5,0,0.7,1.1,2.6,2.234,590,"Anthony Brown"
2585,"Anthony Cowan",10,27.8,2.9,6.7,0.433,2.3,4,0.575,0.6,2.7,0.222,3.8,5.4,0.704,4.9,3.6,1.2,0.3,2.6,2.3,10.2,8.822,1023,"Anthony Cowan"
73,"Anthony Dallier",91,16,1.2,3.3,0.382,0.8,1.9,0.441,0.4,1.4,0.302,0.8,1.2,0.654,2.3,1.3,0.4,0.1,0.8,1.4,3.7,3.519,1096,"Anthony Dallier"
2116,"Anthony Durham",35,6.1,0.5,1.6,0.316,0.5,1.2,0.372,0.1,0.4,0.143,0.2,0.3,0.5,0.5,0.2,0.1,0,0.3,0.5,1.3,0.569,1353,"Anthony Durham"
71,"Anthony Eaves",32,14,2.2,5.5,0.392,1.3,2.9,0.441,0.9,2.6,0.337,0.3,0.4,0.75,1.9,1.2,0.5,0.1,1.3,0.8,5.5,3.381,1369,"Anthony Eaves"
367,"Anthony Gaston",6,6.7,0.5,2.3,0.214,0.5,1.8,0.273,0,0.5,0,0.8,1.7,0.5,1.5,0.5,0.5,0.2,0.3,0.7,1.8,1.325,1717,"Anthony Gaston"
892,"Anthony Johnson",61,34.9,5.7,11.5,0.497,4.7,8.9,0.522,1,2.6,0.41,6,6.8,0.873,3,3,0.7,0.1,2.9,0.9,18.4,9.021,2435,"Anthony Johnson"
893,"Anthony Johnson",116,30.6,4.4,8.6,0.512,4.4,8.6,0.515,0,0,0,2.3,3.8,0.593,7.4,0.6,1,1.7,1.7,0.9,11.1,11.18,2435,"Anthony Johnson"
894,"Anthony Johnson",7,2.9,0.1,1.3,0.111,0.1,0.4,0.333,0,0.9,0,0.3,0.6,0.5,0.4,0.4,0,0,0.1,0.3,0.6,-0.246,2435,"Anthony Johnson"
895,"Anthony Johnson",78,16.4,2.7,5.9,0.461,1.5,3,0.502,1.2,2.9,0.419,1.7,2,0.829,2.3,0.5,0.4,0.1,1.1,1.6,8.4,4.514,2435,"Anthony Johnson"
897,"Anthony Johnson",68,5.9,0.5,1.1,0.427,0.4,0.7,0.48,0.1,0.4,0.32,0.3,0.4,0.63,0.8,0.3,0.1,0,0.3,0.7,1.3,1.179,2435,"Anthony Johnson"
898,"Anthony Johnson",95,18.5,2.5,6.2,0.4,1.9,4.3,0.44,0.6,1.9,0.31,1.2,1.9,0.622,2.4,1.1,0.3,0,1,1.5,6.8,3.544,2435,"Anthony Johnson"
1563,"Anthony Jones",129,23.3,2.1,4.7,0.453,1.4,2.7,0.53,0.7,1.9,0.344,0.8,1.2,0.703,3.7,0.7,0.5,0.3,1,0.7,5.7,5.499,2510,"Anthony Jones"
86,"Anthony Lamb",11,22.3,4.2,9,0.465,3.7,6.5,0.569,0.5,2.5,0.185,1.5,2.1,0.696,5.7,0.7,0.6,1,2.4,2.9,10.3,7.66,2765,"Anthony Lamb"
448,"Anthony Lawrence Jr.",42,14.7,1.6,3.3,0.475,1,1.7,0.556,0.6,1.6,0.388,0.9,1.4,0.667,2.4,0.9,0.8,0.4,0.7,1.4,4.7,4.971,2803,"Anthony Lawrence Jr."
1082,"Anthony Lindauer",101,18.4,2,4.8,0.409,0.8,1.9,0.403,1.2,2.9,0.412,0.8,0.9,0.895,1.9,1.5,0.7,0.1,1.2,1.6,6,4.554,2889,"Anthony Lindauer"
1188,"Anthony Livingston",69,32.3,5.5,12.1,0.45,4.5,9.1,0.492,1,3,0.324,3.5,4.6,0.771,9.1,0.7,0.5,0.8,2,2.5,15.4,12.265,2904,"Anthony Livingston"
958,"Anthony Mathis",29,6.1,0.6,1.6,0.383,0.2,0.3,0.5,0.4,1.3,0.351,0.5,0.5,0.933,0.5,0.3,0.2,0,0.4,0.9,2.2,1.058,3106,"Anthony Mathis"
3720,"Anthony Mosley",64,22.2,2.1,4.6,0.449,1.8,4,0.453,0.3,0.6,0.421,2.2,3.3,0.671,2.9,2,0.8,0.2,1.6,2,6.6,5.351,3434,"Anthony Mosley"
3751,"Anthony Swan",64,2.8,0.2,0.6,0.359,0.1,0.4,0.348,0.1,0.3,0.375,0,0,0,0.5,0.1,0,0.1,0.2,0.5,0.5,0.448,4649,"Anthony Swan"
95,"Anthony Tarke",11,16.7,2.7,5.8,0.469,2.3,3.9,0.581,0.5,1.9,0.238,0.5,1.2,0.385,4.6,0.5,1.4,0.2,1.5,1.7,6.4,6.499,4678,"Anthony Tarke"
848,"Anthony Thompson",96,29,2.1,6.3,0.323,0.9,2.5,0.349,1.2,3.9,0.307,2.3,3.1,0.74,2.3,2.4,1.1,0,1.1,2.2,7.6,5.234,4795,"Anthony Thompson"
150,"Anthony Vanhook",38,24.5,3.2,6.8,0.469,3.1,6.7,0.47,0.1,0.1,0.4,1.7,2.2,0.759,4.7,2.9,1,0.4,1.4,2.8,8.1,9.261,4957,"Anthony Vanhook"
2526,"Anthony Wilson",8,14.8,0.8,3.9,0.194,0.8,2.9,0.261,0,1,0,1.5,1.6,0.923,3.1,1,0.5,0.6,0.4,2.4,3,3.845,5288,"Anthony Wilson"
3142,"Anthony Wright",114,16.4,1.4,4.1,0.34,0.5,1.1,0.416,0.9,3,0.313,0.4,0.7,0.63,2.4,0.9,0.4,0.1,1,0.7,4.2,3.1,5356,"Anthony Wright"
3143,"Anthony Wright",6,9.7,1,2.2,0.462,1,1.8,0.545,0,0.3,0,0.5,1,0.5,2,0.5,0.5,0.3,0.7,1.2,2.5,2.848,5356,"Anthony Wright"
38,"Antino Jackson",79,22.5,3.1,8.2,0.374,1.5,3.7,0.412,1.5,4.5,0.343,1.4,1.8,0.771,2.3,2.5,0.9,0,1.8,1.9,9,5.075,2338,"Antino Jackson"
1282,"Antoine Pittman",39,25.7,2.7,7.2,0.375,1.8,4.4,0.424,0.8,2.8,0.3,1.7,2.4,0.695,2.2,1.2,0.7,0.2,2,2.5,7.9,2.788,3840,"Antoine Pittman"
914,"Anton Beard",66,19.7,2.2,5.9,0.374,1.3,3.2,0.411,0.9,2.7,0.33,1.2,1.8,0.658,2.2,1.8,1,0,0.8,2.3,6.5,4.862,332,"Anton Beard"
744,"Anton Gill",54,7.9,0.8,2.2,0.345,0.4,0.9,0.471,0.3,1.3,0.25,0.2,0.6,0.355,0.8,0.4,0.4,0.1,0.4,0.9,2,1.043,1774,"Anton Gill"
730,"Anton Waters",41,15,2,3.8,0.523,2,3.7,0.53,0,0.1,0.25,1,1.5,0.656,4.3,0.2,0.1,0.3,0.9,2,5,5.166,5086,"Anton Waters"
1820,"Antonio Blakeney",40,31.2,4.5,10.6,0.424,3,5.9,0.504,1.5,4.7,0.324,2.6,3.6,0.734,3.6,1.1,0.7,0.2,1.1,1.5,13.1,6.887,440,"Antonio Blakeney"
199,"Antonio Campbell",105,21.2,4.3,8.1,0.537,3.5,5.8,0.611,0.8,2.3,0.347,1.5,2.2,0.667,7.1,0.6,0.4,1.1,1.1,2.8,10.9,11.288,747,"Antonio Campbell"
769,"Antonio Gillespie",33,12.4,1.1,4.3,0.261,0.6,2.2,0.296,0.5,2.2,0.225,0.5,0.9,0.6,0.8,0.6,0.3,0,0.4,0.9,3.3,0.417,1778,"Antonio Gillespie"
1574,"Antonio Green",124,26.5,1.8,5.5,0.329,0.8,2.2,0.363,1,3.3,0.307,1.2,1.6,0.737,2.5,1.4,0.9,0.2,1.2,1.5,5.8,4.138,1873,"Antonio Green"
1575,"Antonio Green",36,32.9,4.7,12.1,0.389,1.8,4.7,0.391,2.9,7.4,0.389,1.2,1.7,0.689,3.9,2.7,0.6,0.1,2.4,1.7,13.4,7.554,1873,"Antonio Green"
1621,"Antonius Cleveland",97,27.7,4.5,9.3,0.479,4,7.6,0.528,0.4,1.7,0.255,2.5,4.2,0.6,4.6,1.9,1.3,0.6,1.8,2.6,11.9,8.442,918,"Antonius Cleveland"
1446,"Antravious Simmons",46,16.2,3.1,5.7,0.545,3.1,5.7,0.546,0,0,0.5,1.2,2,0.622,5,0.6,0.4,0.4,1.1,2.8,7.5,7.125,4389,"Antravious Simmons"
905,"Antwain Johnson",10,12,1,3.5,0.286,0.8,1.9,0.421,0.2,1.6,0.125,1.5,2.5,0.6,1,0.8,0.4,0,0.5,1.6,3.7,1.006,2436,"Antwain Johnson"
1073,"Antwan Maxwell",7,7.7,1.3,2.6,0.5,1.1,1.7,0.667,0.1,0.9,0.167,0.6,1.1,0.5,2.9,0.7,0.3,0.4,1,1.6,3.3,3.654,3119,"Antwan Maxwell"
961,"Antwoine Anderson",67,22.4,2.3,5.4,0.426,1.8,3.7,0.48,0.5,1.7,0.31,2,2.9,0.69,1.6,2.5,1.1,0.2,2.2,2.5,7.1,4.212,138,"Antwoine Anderson"
1555,"Antwon Clayton",62,20.9,1.6,3.5,0.456,1.6,3.3,0.469,0,0.1,0.125,1.1,2,0.556,4.6,0.8,1,1,1,3,4.3,6.841,905,"Antwon Clayton"
1067,"Antwon Lillard",43,21.9,3.1,6.3,0.493,2.6,4.3,0.594,0.5,1.9,0.265,1.9,2.9,0.64,3.7,0.7,0.7,0.3,1.5,2.1,8.6,5.794,2888,"Antwon Lillard"
1564,"Antwon Portley",39,32.7,3.9,10.7,0.365,1.9,4.6,0.41,2.1,6.2,0.332,2.5,3.1,0.811,3,1.8,0.7,0.1,1.8,1.6,12.4,5.727,3864,"Antwon Portley"
323,"Ar'Mond Davis",7,12.3,1.9,6.3,0.295,0.6,2.1,0.267,1.3,4.1,0.31,0.9,0.9,1,1.7,0.1,0.4,0,0.6,0.6,5.9,1.996,1137,"Ar'mond Davis"
2536,"Aric Holman",29,13.3,1.7,3.6,0.481,1.6,2.8,0.575,0.1,0.8,0.167,0.7,1,0.633,3,0.4,0.4,1,1,1.9,4.2,4.578,2215,"Aric Holman"
907,"Ariston Johnson",7,12.1,1.3,3.7,0.346,1,3.1,0.318,0.3,0.6,0.5,0.3,0.7,0.4,1,0.9,0.1,0,1.1,1.6,3.1,0.816,2437,"Ariston Johnson"
3018,"Arkadiy Mkrtychyan",70,19.2,2.7,5.2,0.511,2.6,5,0.523,0,0.2,0.167,2.3,3.5,0.645,4.2,0.6,0.5,0.1,1.4,2.6,7.6,5.307,3351,"Arkadiy Mkrtychyan"
83,"Arkel Lamar",7,14.7,2,4.6,0.438,1.7,2.7,0.632,0.3,1.9,0.154,0.7,1.6,0.455,3.6,0.3,1,0.4,0.4,1.7,5,5.239,2764,"Arkel Lamar"
2642,"Armani Branch",35,6.9,0.8,2.6,0.319,0.7,1.5,0.471,0.1,1.1,0.125,0.3,0.7,0.522,1.4,0.3,0.3,0.3,0.5,0.5,2.1,1.296,540,"Armani Branch"
978,"Armani Chaney",30,14,1.2,3.7,0.333,1,2.7,0.37,0.2,1,0.233,1,1.3,0.769,1.3,1.5,0.7,0.1,1.3,1.4,3.7,2.19,832,"Armani Chaney"
1593,"Armel Potter",38,29.6,5,12.1,0.412,3.5,7.8,0.451,1.5,4.3,0.341,2.5,3.8,0.662,3,3.1,0.9,0.1,1.9,1.6,14,7.268,3867,"Armel Potter"
643,"Armon Fletcher",42,17.4,2.4,5.3,0.448,1.4,2.6,0.55,0.9,2.7,0.348,1,1.5,0.667,2.7,0.5,0.9,0.3,0.8,2.2,6.6,4.907,1560,"Armon Fletcher"
2999,"Armoni Brooks",8,10.9,1.9,3.8,0.5,0.6,1.3,0.5,1.3,2.5,0.5,0.3,0.3,1,1.8,0.1,0.1,0,0,0.5,5.3,4.13,576,"Armoni Brooks"
1325,"Arnaldo Toro",11,20.7,1.9,4.5,0.42,1.8,4,0.455,0.1,0.5,0.167,1.9,2.8,0.677,6.4,0.6,0.7,0.5,1.3,1.7,5.8,7.46,4851,"Arnaldo Toro"
144,"Arnaud William Adala Moto",106,21.8,3,7,0.432,2.8,6,0.461,0.3,1,0.259,2.9,4.2,0.69,5.9,1,0.7,0.2,1.9,2.6,9.2,7.23,18,"Arnaud William Adala Moto"
172,"Artem Tavakalyan",53,10.7,1.3,3.4,0.376,0.9,2.2,0.43,0.3,1.2,0.281,0.5,1,0.5,1.5,0.7,0.4,0.1,0.8,1.4,3.4,1.792,4687,"Artem Tavakalyan"
5,"Artur Labinowicz",11,19.3,1.5,3.9,0.372,0.5,1.5,0.294,1,2.4,0.423,1.1,1.6,0.667,3.8,1.1,0.6,0.1,1.7,1,5,4.819,2757,"Artur Labinowicz"
338,"Asa Cantwell",41,15.1,1.8,4.3,0.415,0.2,0.5,0.45,1.6,3.8,0.41,0.4,0.6,0.783,1.2,0.9,0.4,0,0.7,1.6,5.6,3.443,759,"Asa Cantwell"
2153,"Asa Duvall",53,6.7,0.5,1.3,0.338,0.2,0.4,0.455,0.3,0.9,0.286,0.2,0.4,0.522,0.5,0.4,0.1,0,0.2,0.3,1.4,0.984,1359,"Asa Duvall"
845,"Asante Gist",10,28.6,3.8,11.2,0.339,2,5.5,0.364,1.8,5.7,0.316,4.5,5.9,0.763,3.1,3.4,0.7,0,3.6,3.5,13.9,4.752,1788,"Asante Gist"
1821,"Ashley Williams",33,5.8,0.4,1.2,0.317,0.3,0.8,0.37,0.1,0.4,0.214,0.2,0.4,0.571,0.7,0.3,0.2,0.1,0.2,0.6,1.1,1.004,5201,"Ashley Williams"
2693,"Ashton Spears",7,7.1,1,2,0.5,0.6,1.1,0.5,0.4,0.9,0.5,0.9,1.1,0.75,0.9,0.9,0.7,0.1,0.4,1.1,3.3,3.204,4521,"Ashton Spears"
