ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,Simple_PER
993,Trantell Knight,67,22.1,2,4.2,0.487,1.8,3.4,0.539,0.2,0.8,0.255,1.5,2.7,0.563,3,3.6,1.6,0.1,2.1,2.1,5.8,6.923
1957,Travele Jones,57,33.2,4.6,9.7,0.476,4,7,0.564,0.7,2.7,0.247,4.8,7.5,0.632,6.3,1.5,1.7,0.6,3.4,2.5,14.7,9.207
535,Travin Thibodeaux,66,20.3,2.1,4.1,0.504,2.1,4,0.509,0,0,0,1.1,2.1,0.529,5.1,1,0.9,0.7,1.5,3.1,5.2,7.135
792,Travion Leonard,62,16.4,2.3,4.8,0.47,2.3,4.8,0.473,0,0,0,0.9,1.6,0.546,4.3,0.3,0.4,0.6,1.3,2.9,5.4,5.16
1536,Travis Atson,6,11.3,1,2.7,0.375,0.5,1.2,0.429,0.5,1.5,0.333,0.5,0.8,0.6,1.7,0.2,0.2,0,0.7,1,3,1.72
45,Travis Bader,137,34.3,5.1,12.6,0.407,1.5,3.5,0.415,3.7,9.1,0.404,3.2,3.7,0.878,2.8,1.2,0.8,0.1,1.1,2.5,17.2,8.426
304,Travis Ballard,25,2.9,0.1,0.3,0.25,0,0.2,0,0.1,0.2,0.5,0,0.1,0.333,0.3,0,0.2,0,0.1,0.8,0.3,0.317
1460,Travis Best,124,36.3,5.7,12.4,0.456,3.6,7.1,0.503,2.1,5.3,0.393,3.2,3.9,0.809,3.1,5.6,1.8,0.1,2.6,2.5,16.6,12.388
1482,Travis Betran,61,33.9,5.3,12.9,0.412,2.7,6.1,0.445,2.6,6.8,0.382,3.3,3.8,0.861,1.8,2.5,1,0.2,2.5,1.4,16.5,6.743
1752,Travis Blackstock,17,2.5,0.5,1.2,0.381,0.4,1,0.412,0.1,0.2,0.25,0.1,0.2,0.25,0.5,0.1,0.1,0.1,0.1,0.1,1.1,0.852
1874,Travis Bledsoe,25,28.6,4.7,9.4,0.5,2.4,4.2,0.571,2.3,5.2,0.443,3.7,4.8,0.769,2.1,1.8,0.8,0,2.3,2.4,15.5,7.162
3910,Travis Bureau,105,26.4,3.2,7.2,0.447,1.9,3.5,0.554,1.3,3.7,0.348,1.5,2.3,0.643,4.2,1.1,0.8,0.6,1.4,1,9.1,7.272
4144,Travis Busch,79,18.6,1.4,3.2,0.422,1.2,2.8,0.438,0.2,0.5,0.324,0.9,1.2,0.704,1.6,0.5,0.4,0.1,0.7,0.4,3.8,2.5
548,Travis Carroll,125,10.7,0.8,1.5,0.529,0.8,1.4,0.536,0,0.1,0.4,0.2,0.4,0.556,2,0.3,0.2,0.3,0.3,1.3,1.8,2.906
1775,Travis Cohn,127,20.9,2.7,5.8,0.459,1.9,3.8,0.508,0.7,2,0.367,1.1,1.3,0.793,2.5,1.1,0.8,0.1,1.5,0.7,7.1,4.625
180,Travis Daniels,61,21.5,2.2,5.1,0.43,1.5,2.9,0.506,0.7,2.2,0.331,0.8,1.2,0.667,4.2,0.7,0.5,0.4,1.3,1.9,5.9,5.597
1428,Travis Fuller,39,12.5,1.6,3.2,0.508,1.5,2.7,0.558,0.2,0.6,0.273,1,2,0.487,3.2,0.6,0.3,0.3,1,1.9,4.4,4.171
1437,Travis Fulton,65,26.5,3.4,7.9,0.438,2.3,4.6,0.493,1.2,3.2,0.359,1.4,1.8,0.763,5,1.8,0.7,0.1,1.2,1.3,9.4,8.692
656,Travis Gibson,24,5.3,0.2,1.3,0.133,0,0.1,0,0.2,1.2,0.143,0.1,0.1,0.667,0.2,0.3,0.3,0,0.4,0.3,0.6,-0.048
257,Travis Hallam,120,22.8,1.4,3.3,0.44,0.8,1.7,0.49,0.6,1.6,0.39,0.5,0.8,0.678,1.8,1.6,0.7,0.2,1,1.4,4,4.061
395,Travis Hammonds,77,19.9,2.7,6,0.446,1.6,3.1,0.496,1.1,2.9,0.391,1.5,2,0.729,3.7,1,0.8,0.4,1.3,2.5,7.9,6.539
535,Travis Hansen,86,27.4,4.3,9.8,0.434,3.4,7.4,0.455,0.9,2.4,0.369,3.8,4.9,0.774,4.8,1.7,0.7,0.4,2,2.8,13.2,8.149
1922,Travis Hester,20,8.3,1.1,2.7,0.389,0,0.2,0,1.1,2.6,0.412,0.4,0.4,1,0.8,0.6,0.1,0.1,0.7,0.5,3.6,2.006
1958,Travis Jones,61,22.7,2.8,6.8,0.404,1.2,2.6,0.46,1.5,4.2,0.369,0.8,1.2,0.618,3.5,0.8,0.7,0.1,1,2.4,7.8,5.542
2070,Travis Jorgenson,62,17.1,1.1,3.4,0.321,0.7,1.9,0.347,0.4,1.5,0.286,0.3,0.5,0.667,1.2,2.7,0.6,0,1.3,0.6,2.9,3.09
2162,Travis Julien,49,9.9,0.8,1.9,0.432,0.8,1.7,0.494,0,0.2,0,0.3,1,0.34,1.7,0.4,0.3,0.5,0.7,1.9,2,2.007
765,Travis King,121,17.4,2.1,4.8,0.431,1.2,2.6,0.467,0.9,2.2,0.39,0.9,1.2,0.691,2.1,1.6,1,0.1,1.2,0.7,5.9,5.022
994,Travis Knight,124,18.5,2.6,5,0.518,2.6,4.9,0.522,0,0,0,1,1.6,0.622,6,1.1,0.6,1.4,1.4,2.5,6.1,9.185
681,Travis Lee,56,17.4,2.1,5.4,0.391,0.4,1.1,0.41,1.7,4.3,0.386,0.7,0.9,0.784,1.2,0.5,0.5,0,0.5,0.3,6.6,3.278
819,Travis Leslie,90,30.8,4.6,9.6,0.482,4.4,9,0.492,0.2,0.6,0.333,2.7,3.7,0.743,6.1,2.1,1.1,0.7,2,1.4,12.2,10.441
777,Travis Martin,7,2.6,0.3,0.4,0.667,0.1,0.3,0.5,0.1,0.1,1,0.3,0.3,1,0.1,0.3,0,0,0.1,0.1,1,0.596
1176,Travis Mays,124,35,6.1,13.8,0.442,4.1,8.5,0.488,2,5.4,0.37,4.2,5.6,0.746,4.8,2.3,1.3,0.2,3,2.9,18.4,9.449
1379,Travis McClenny,16,2.2,0.1,0.8,0.083,0,0.1,0,0.1,0.6,0.1,0.1,0.2,0.333,0.3,0.1,0.1,0,0.1,0.3,0.3,0.091
1898,Travis McKie,127,31.7,4.5,9.7,0.463,3.5,6.8,0.519,1,2.9,0.33,3.4,4.5,0.758,6.4,1.1,1,0.8,1.8,2.1,13.3,10.439
2208,Travis Meeker,20,4.5,0.1,0.6,0.083,0,0.2,0,0.1,0.4,0.125,0.1,0.2,0.5,0.4,0.2,0,0.1,0,0.2,0.3,0.484
2365,Travis Mertens,31,28.2,3.5,8,0.445,3.4,7.2,0.473,0.2,0.8,0.2,2.6,4.7,0.566,6.5,1.9,1,0.4,3,2.4,9.9,7.673
3918,Travis Munnings,42,27.1,3.2,6.6,0.48,2.6,4.9,0.534,0.6,1.8,0.333,1.4,2.2,0.641,6,1.6,0.9,0.3,1.8,2.4,8.4,8.783
502,Travis Nichols,80,17.5,3.1,7,0.449,1.8,3.4,0.533,1.3,3.6,0.369,1.2,1.5,0.846,4,0.2,0.4,0.1,0.9,2.3,8.8,5.951
577,Travis Releford,137,26.3,2.5,4.7,0.536,1.9,3.1,0.62,0.6,1.6,0.374,1.4,2,0.695,2.9,1.4,0.8,0.1,1,1.3,7,6.231
1467,Travis Robinson,125,18.2,1.6,4.2,0.388,0.6,1.4,0.455,1,2.8,0.355,0.5,0.8,0.647,2.2,0.7,0.7,0.2,0.9,1.9,4.7,3.678
1684,Travis Rollo,72,7.9,0.3,0.7,0.438,0.3,0.7,0.447,0,0,0,0.1,0.2,0.353,0.9,0.3,0.1,0.1,0.3,1.1,0.7,1.145
1637,Travis Sims,41,14.1,1,3.3,0.313,0.6,1.8,0.342,0.4,1.5,0.279,0.6,1,0.581,2.1,0.8,0.6,0.1,1.4,2.1,3.1,1.94
2416,Travis Smith,93,27,3.4,7.5,0.453,1.9,3.9,0.486,1.5,3.6,0.416,2.3,2.7,0.843,2.7,2.3,0.9,0,2.2,2.4,10.6,6.596
2627,Travis Souza,126,15.4,1.3,3.2,0.41,0.2,0.4,0.375,1.1,2.7,0.415,0.6,0.7,0.809,1.8,1,0.3,0,0.5,0.6,4.3,3.877
366,Travis Taylor,122,25.7,4.3,8.1,0.53,4.3,8,0.533,0,0,0,2.5,4,0.616,6.3,1.1,0.6,0.7,2.1,1.6,11,9.1
1496,Travis Trice,134,23.6,2.8,7.1,0.39,1.3,3.3,0.384,1.5,3.8,0.395,1.4,2,0.715,2.1,2.9,0.9,0.1,1.3,1.8,8.5,6.233
1508,Travis Trim,72,9.6,0.4,1.3,0.337,0.4,1.1,0.346,0.1,0.2,0.286,0.2,0.4,0.433,1.3,0.9,0.5,0.1,0.7,1.3,1.1,2.147
340,Travis Wallace,127,21,4.3,8.3,0.527,4.3,8.2,0.528,0,0,0.25,1.8,3,0.607,5.1,0.8,0.4,0.6,1.4,1.5,10.5,7.8
905,Travis Wear,128,22.2,3.3,6.6,0.504,3.2,6.2,0.511,0.2,0.4,0.4,1.4,1.8,0.798,4.1,0.7,0.6,0.7,0.9,2.3,8.2,7.444
1747,Travis Wilkins,67,18.7,1.7,4,0.436,0.6,1.2,0.458,1.2,2.7,0.426,0.6,0.7,0.76,1.4,1.1,0.5,0,0.5,1.3,5.2,4.277
236,Travon Baker,126,26.2,2.3,6.9,0.338,1.2,3.2,0.373,1.2,3.7,0.309,2.1,2.9,0.732,2.3,2.8,1.5,0.1,2,2.2,7.9,5.407
739,Travon Harper,9,23.7,2.3,7.4,0.313,2.1,5.7,0.373,0.2,1.8,0.125,1.8,3.1,0.571,4.1,0.8,0.7,0.4,2.1,3.2,6.7,2.698
183,Travon Landry,59,11.4,0.5,1.5,0.341,0.5,1.2,0.386,0.1,0.4,0.19,0.9,1.4,0.663,1,0.9,0.2,0,0.6,0.8,2.1,1.554
260,Travon Langston,57,22.1,2.9,6.4,0.453,2.4,4.9,0.498,0.4,1.5,0.301,2.4,3.4,0.697,3.9,1.7,0.9,0.1,1.9,2.4,8.6,5.955
1646,Travon Wilcher,25,6.4,0.3,0.8,0.368,0.3,0.7,0.389,0,0,0,0.1,0.1,0.667,1,0.1,0.2,0.4,0.4,0.8,0.6,1.41
2934,Travon Woodall,139,25,2.7,6.5,0.416,1.6,3.3,0.492,1.1,3.1,0.336,1.5,2,0.753,2.4,4.2,0.8,0.1,2,2.1,8,7.121
2924,Tray Britt,33,2.7,0.2,0.5,0.4,0.2,0.4,0.357,0,0,1,0.3,0.6,0.429,0.4,0.1,0.1,0,0.3,0.1,0.7,0.31
105,Trayce Macon,45,9.6,1.9,5,0.382,1,2.2,0.434,1,2.8,0.341,1.2,2.1,0.583,3.3,0.7,0.3,0.3,1.4,0.4,6,4.033
132,Traylin Farris,34,23,4.1,7.3,0.554,4.1,7.2,0.561,0,0.1,0,1.5,3,0.49,4.5,0.5,0.6,0.9,1.1,3.2,9.6,7.666
98,Trayvon Palmer,68,27.8,3.4,7.5,0.456,2.6,5.3,0.493,0.8,2.1,0.361,1.7,2.5,0.68,6.5,1.1,1,0.8,2.1,3,9.3,9.236
3257,TrayVonn Wright,127,24.6,3.5,7.5,0.463,2.7,5,0.535,0.8,2.5,0.319,1.1,1.6,0.711,4.9,0.7,0.8,1.4,0.9,2.2,8.9,8.91
2423,Tre Bowman,16,4,0.3,0.8,0.308,0.2,0.6,0.3,0.1,0.2,0.333,0.2,0.5,0.375,0.4,0.1,0.1,0.1,0.3,0.5,0.8,0.357
2424,Tre Bowman,64,27.5,3.8,7.5,0.505,2.3,3.6,0.618,1.6,3.9,0.4,1.9,2.2,0.839,4.1,1,0.8,0.2,0.9,1.4,11.1,9.094
2814,Tre Brewer,29,17.9,1.8,4.8,0.367,1.7,4.3,0.4,0,0.5,0.071,0.6,1.3,0.462,3.2,1.6,0.4,0.1,1.2,1.3,4.2,3.61
4013,Tre Burnette,65,21.9,4.3,10,0.435,3.4,7,0.49,0.9,3,0.306,0.9,1.8,0.487,6.3,1.1,1.1,0.8,1.5,2.8,10.5,9.26
4174,Tre Bussey,127,26,3.4,8.2,0.413,2.2,4.8,0.448,1.2,3.4,0.364,1.5,2.2,0.677,2.7,1.1,0.7,0.1,1.4,1.4,9.5,4.814
271,Tre Campbell,72,17.3,1.3,3.7,0.352,0.6,1.6,0.381,0.7,2.1,0.331,0.7,0.9,0.742,1.4,1.3,0.7,0,0.7,1.2,4,3.151
1506,Tre Clark,8,9.1,0.6,2.5,0.25,0.6,1.8,0.357,0,0.8,0,0.6,1.6,0.385,2,0.8,0.1,0.3,1.4,1,1.9,0.538
957,Tre Demps,132,29.3,4.2,10.6,0.395,2.6,5.9,0.437,1.6,4.7,0.341,1.5,2.3,0.67,2.7,2.2,0.4,0,1.1,1.1,11.5,5.832
1883,Tre Drye,130,23.6,1.8,3.7,0.488,1.7,3.4,0.507,0.1,0.3,0.25,1.3,2.3,0.577,5.3,0.6,0.6,0.2,1.2,2.3,5,6.203
2013,Tre Duncan,28,2.5,0.3,0.7,0.4,0.3,0.5,0.538,0,0.3,0.143,0.1,0.4,0.4,0.3,0.2,0.1,0,0.3,0.4,0.8,0.113
1717,Tre Green,12,4.5,0.4,1.3,0.313,0.3,0.9,0.273,0.2,0.4,0.4,0.4,0.6,0.714,0.5,0.2,0.3,0,0.5,0.3,1.4,0.699
133,Tre Hale-Edmerson,129,27.3,2.5,5.3,0.477,2.2,4.3,0.523,0.3,1,0.273,1,1.4,0.723,5.6,2.3,1.1,1.4,1.8,3.3,6.3,9.925
519,Tre Hansbrough,22,8.4,0.9,2.1,0.426,0.6,1.2,0.519,0.3,0.9,0.3,0.9,1.2,0.741,1.1,1,0.2,0,0.5,0.8,3,2.364
1016,Tre Harris,31,14.2,2.2,5.5,0.402,0.7,2.2,0.338,1.5,3.3,0.446,0.7,1.1,0.618,1.8,0.5,0.3,0,0.9,1.5,6.5,3.163
1460,Tre Johnson,55,18.2,2.3,5.1,0.45,2.3,5.1,0.452,0,0,0,1.1,1.7,0.63,4,0.5,0.6,0.9,1.3,2.3,5.7,5.47
682,Tre Lee,60,17.8,1.3,4.2,0.32,0.9,2.3,0.387,0.5,1.9,0.239,1,1.5,0.678,2.5,0.9,0.5,0.1,1.4,1.3,4.1,2.604
1740,Tre Lynch,90,17,2.8,6.8,0.411,1.7,3.6,0.484,1.1,3.3,0.331,1.6,2.2,0.747,2.4,0.9,0.7,0.1,1,1.5,8.3,4.498
503,Tre Nichols,56,12,1.6,4.3,0.36,1.1,2.6,0.434,0.4,1.8,0.253,0.9,1.2,0.779,0.8,0.9,0.5,0,0.8,0.5,4.5,1.458
64,Tre O'Neal,43,16.2,0.9,2.6,0.345,0.6,1.6,0.391,0.3,1,0.268,0.9,1.3,0.638,1.1,1.4,0.6,0,1.4,1.1,2.9,1.815
712,Tre Owens,31,7.7,0.6,2.3,0.268,0.1,0.4,0.182,0.5,1.9,0.283,0.1,0.2,0.667,0.7,0.3,0.2,0.1,0.2,0.3,1.9,0.874
2417,Tre Smith,18,4.9,0.2,0.7,0.333,0.1,0.2,0.25,0.2,0.4,0.375,0.1,0.2,0.25,0.1,0.4,0.1,0,0.2,0.6,0.7,0.684
1752,Tre' Coggins,95,25.5,3.9,9.6,0.408,2,4.2,0.471,2,5.4,0.36,2,2.4,0.822,2.7,1.8,0.8,0.1,1.9,1.9,11.8,6.254
220,Tre' Ivory,58,8.6,0.3,1.3,0.26,0.2,0.9,0.25,0.1,0.4,0.28,0.3,0.7,0.463,0.7,0.8,0.3,0,0.5,0.8,1.1,0.834
1988,Tre' McLean,76,27.2,3.2,7.2,0.445,2.4,4.6,0.514,0.8,2.6,0.321,1.9,2.5,0.759,4.8,1.8,1.3,0.4,1.7,2.2,9.1,8.441
809,Tre' Thomas,12,23.9,3.5,10.1,0.347,1.3,3.8,0.348,2.2,6.3,0.347,0.8,1.3,0.667,1.7,0.8,0,0.1,1.2,1.1,10,2.413
1287,Tre'Darius McCallum,8,27.9,2.9,7,0.411,2.9,5.1,0.561,0,1.9,0,1.5,1.6,0.923,7.4,2.1,2,0.9,2.3,3,7.3,10.939
662,Tre'Shaun Fletcher,88,16.8,1.8,4.3,0.419,1.1,2.3,0.476,0.7,2,0.352,1.1,1.4,0.772,2.3,0.9,0.3,0.1,1.1,1.6,5.5,3.585
1074,Tre'Shawn Thurman,71,26.8,4.6,9,0.508,4.2,7.5,0.557,0.4,1.5,0.257,2.7,4.1,0.664,6.4,1.1,0.9,1.1,1.7,2.7,12.2,10.55
2489,Tre'Von Willis,111,29.4,3.8,8.8,0.434,2.7,5.4,0.508,1.1,3.5,0.319,3.5,4.3,0.805,3.5,3,1.1,0.2,2.3,1.4,12.3,7.915
1008,Treadwell Lewis,21,2.2,0.1,1.5,0.097,0,0.9,0.056,0.1,0.6,0.154,0.1,0.3,0.333,0.3,0.1,0.1,0,0.2,0.2,0.5,-0.674
1939,Treaven Duffy,29,3.3,0.3,0.7,0.4,0.2,0.6,0.438,0,0.1,0.25,0.4,0.7,0.6,0.6,0.2,0.2,0,0.4,0.3,1,0.411
956,Treg Setty,131,18.5,2.3,5,0.45,1.9,3.7,0.504,0.4,1.3,0.301,1.3,1.9,0.669,3.3,0.8,0.6,0.2,1.3,2.3,6.2,4.798
378,Trelun Banks,107,30.5,3.5,9.9,0.359,2.4,6.3,0.378,1.1,3.5,0.325,2.4,3.7,0.653,2.5,2.8,1,0.1,2.5,2.3,10.6,4.33
1040,Tremaine Fowlkes,72,26.3,4.7,10.1,0.461,4.2,8.2,0.506,0.5,1.8,0.263,3.6,5.5,0.647,8.6,0.9,1.1,0.4,2.2,1.1,13.4,11.063
1462,Tremayne Johnson,62,20.3,2.7,7,0.39,2.2,4.9,0.444,0.5,2,0.256,2.2,3,0.733,4.5,0.5,0.6,0.9,1.7,2.2,8.1,5.595
2081,Tremayne Russell,108,15.9,1.9,4.3,0.444,1.6,3.3,0.477,0.3,1,0.336,1.6,2.5,0.645,1.9,1.4,0.9,0.1,2.1,1.2,5.7,2.96
228,Tremell Adams,20,13,2.4,5.8,0.405,0.9,1.9,0.459,1.5,4,0.38,1.1,1.3,0.846,2,0.6,0.5,0,1.2,1.3,7.3,3.67
332,Trency Jackson,56,28,3.3,8.3,0.405,2.1,4.8,0.424,1.3,3.4,0.377,2.4,3.6,0.66,2.8,2.3,1,0.1,1.8,2.3,10.3,6.104
333,Trency Jackson,12,22.4,1.9,6.8,0.28,1,3.8,0.261,0.9,3,0.306,1.8,3.2,0.579,2.3,1.3,1.3,0,2,1.8,6.6,1.95
3908,Trenity Burdine,54,18.9,1.7,3.9,0.434,1.3,2.7,0.48,0.4,1.2,0.328,1.2,1.6,0.75,2.2,0.6,0.5,0.2,0.9,1.8,5,3.527
1818,Trent Blakely,86,33.9,4.7,11.4,0.41,3.1,6.8,0.46,1.6,4.7,0.337,1.9,2.9,0.66,5.3,0.5,0.6,0.2,1.2,0.7,12.8,7.367
932,Trent Forrest,10,19.1,2.7,4.8,0.563,2.6,4.4,0.591,0.1,0.4,0.25,1.8,2.9,0.621,4.1,2.6,1.8,0.3,1.1,1.5,7.3,9.479
3338,Trent Hutchin,60,25.4,4.3,9.6,0.442,1.6,3.4,0.476,2.6,6.2,0.423,1.6,1.7,0.922,1.3,0.7,0.5,0.1,1.2,1,12.7,5.137
642,Trent Jeffries,15,4.3,0.1,0.5,0.143,0.1,0.4,0.167,0,0.1,0,0.2,0.3,0.6,0.7,0.1,0.2,0,0.5,0.5,0.3,0.321
1244,Trent Lockett,122,27.4,3.3,6.9,0.483,3,5.8,0.511,0.4,1.1,0.343,2.6,3.7,0.703,4.8,1.8,0.9,0.4,2.2,2.4,9.7,7.821
77,Trent Mackey,125,28.7,3,7,0.433,0.6,1.6,0.394,2.4,5.4,0.445,0.9,1.1,0.829,2.1,1.4,0.5,0,1.2,2,9.4,5.649
2414,Trent Meyer,92,18.3,1.6,4.4,0.36,0.7,1.6,0.428,0.9,2.9,0.323,0.6,0.8,0.75,1.6,2,1,0.2,1.2,1.3,4.7,4.144
850,Trent Perry,41,7,0.6,2,0.296,0.2,0.4,0.389,0.4,1.5,0.27,0.1,0.2,0.429,0.4,0.2,0.1,0,0.1,0.4,1.7,0.61
1630,Trent Rogers,111,13.8,0.7,1.8,0.376,0.3,0.8,0.425,0.3,1,0.336,0.6,0.9,0.653,0.9,1.4,0.5,0,1,0.8,2.2,1.875
3039,Trent Steen,9,23.2,3,6.8,0.443,3,6.6,0.458,0,0.2,0,1.3,2.9,0.462,5.3,0.7,1.1,0.7,2,3.4,7.3,6.097
153,Trent VanHorn,36,8,0.3,1,0.297,0.3,0.7,0.381,0,0.4,0.077,0.5,0.6,0.739,0.6,0.3,0.3,0,0.5,0.8,1.1,0.549
1037,Trent Weideman,93,26.3,3.7,6.9,0.534,3.6,6.7,0.544,0,0.2,0.211,2.2,3.2,0.702,7,0.9,0.6,0.8,1.6,2.4,9.6,9.827
1534,Trent Whiting,124,15,1.4,3.1,0.452,1.2,2.5,0.495,0.2,0.6,0.282,0.6,1.1,0.556,2,0.7,0.5,0.4,0.8,1.3,3.6,3.306
1599,Trent Wiederman,31,29,4.7,9.5,0.49,4.5,8.9,0.509,0.2,0.7,0.238,2.1,3,0.699,5.6,1,0.7,1,1.7,1.9,11.6,9.087
1217,Trenton Hassell,84,36.2,6.9,14.6,0.471,5.4,10.4,0.523,1.5,4.2,0.345,4.1,5.3,0.779,8.2,4.5,1.1,0.7,3.4,1.8,19.4,15.727
612,Trenton Marshall,26,31.4,5.9,14.2,0.416,3.7,8.3,0.451,2.2,6,0.368,3.7,4.6,0.792,5.3,2.4,1.7,0.5,2,2.3,17.7,11.345
1164,Tres Tinkle,33,29,4.4,9.9,0.442,3.4,6.7,0.502,1,3.2,0.314,4.6,6.2,0.746,5.9,1.3,1.4,0.6,1.7,2.5,14.4,10.157
2072,Treshawn Bolden,98,18.3,1.8,4.5,0.389,1.7,4.4,0.393,0,0.1,0.143,1.2,2.1,0.578,3.8,0.9,0.3,0.5,2,2.9,4.7,3.351
71,Treshawn Hagood,85,25.9,2.8,7,0.398,2.5,5.9,0.427,0.3,1.1,0.242,2.1,3.4,0.612,3.3,3.6,1.5,0,2.5,1.9,7.9,6.341
87,Trevan Abraham,30,9.4,0.4,1.5,0.239,0.3,0.8,0.333,0.1,0.7,0.136,0.3,0.3,0.9,0.7,1.2,0.2,0,0.5,1.3,1.1,1.417
1714,TreVaughn Wilkerson,34,12.7,0.9,1.6,0.518,0.9,1.5,0.558,0,0.1,0,0.4,0.6,0.684,2.4,0.4,0.3,0.7,0.9,2.4,2.1,3.501
1373,Treveon Graham,140,25.4,4.4,10.2,0.432,3,6.2,0.483,1.4,4,0.354,3.2,4.6,0.691,5.8,1.4,0.8,0.2,1.4,2.1,13.4,9.2
1017,Trevin Harris,94,16.8,1.7,3.9,0.44,0.8,1.5,0.507,0.9,2.4,0.396,0.7,1,0.739,2.6,1.3,0.4,0.2,0.7,1.5,5.1,5.009
287,Trevin Parks,10,2.6,0.6,1.1,0.545,0.6,1,0.6,0,0.1,0,0.4,0.7,0.571,0.3,0.4,0,0,0.5,0.1,1.6,0.511
3035,Trevin Woods,59,15.8,1.4,4.1,0.343,0.6,1.4,0.452,0.8,2.7,0.285,0.4,0.6,0.765,3.3,0.3,0.5,0.5,0.6,1.9,4,4.292
336,Trevis Jackson,62,4.9,0.1,0.4,0.308,0.1,0.2,0.5,0,0.2,0.143,0.2,0.3,0.737,0.3,0.5,0.1,0,0.2,0.5,0.5,0.587
1592,Trevis Simpson,86,26.9,5.7,14.1,0.402,3.9,8.7,0.447,1.8,5.4,0.33,3.2,4.3,0.758,4,1,0.7,0.2,2,2.8,16.4,6.444
3300,Trevis Wyche,103,29.4,2.8,6.7,0.42,2.2,4.9,0.453,0.6,1.8,0.33,2.7,3.8,0.706,2.8,3.8,1.3,0,1.9,2.3,8.9,7.243
737,Trevon Allen,8,19.3,1.3,4.1,0.303,0.5,1.5,0.333,0.8,2.6,0.286,1.5,1.5,1,1.9,1.1,0.3,0,1.9,1,4.8,2.016
1933,Trevon Bluiett,80,29.9,4.5,10.6,0.423,2.6,5.6,0.475,1.9,5.1,0.366,2.8,3.7,0.767,5.2,2.1,0.8,0.2,1.5,2.3,13.7,9.611
1045,Trevon Charles,9,12,0.9,2.7,0.333,0.7,1.7,0.4,0.2,1,0.222,0.3,0.3,1,2.3,0.9,0.4,0,0.4,1.4,2.3,3.19
693,Trevon Flores,55,13.6,1.2,2.8,0.441,1.2,2.4,0.496,0,0.4,0.095,0.3,0.5,0.655,2.4,0.5,0.3,0.9,0.4,1.5,2.8,3.939
1996,Trevon Gross Jr.,5,3.6,0.2,2.2,0.091,0,0.8,0,0.2,1.4,0.143,0,0.2,0,1,0.4,0.4,0,0.4,0.4,0.6,0.094
688,Trevon Harmon,124,31.1,3.6,9,0.397,1.9,4,0.478,1.7,5,0.333,1.9,2.3,0.814,2.7,1.5,1.3,0,1.3,1.7,10.7,6.305
3143,Trevon Hughes,132,32.6,3.1,8,0.392,1.8,4.3,0.42,1.3,3.7,0.359,2.5,3.5,0.72,3,2.1,1.3,0.2,2,0.8,10.1,5.992
1009,Trevon Lewis,28,24.4,4.7,9.4,0.5,4.2,8,0.52,0.5,1.3,0.378,2.8,4.4,0.634,5.1,1,1,0.7,2,3,12.6,8.548
989,Trevon Seymore,24,31.2,3.3,9.6,0.343,2.4,6.2,0.389,0.9,3.4,0.259,2.8,3.8,0.725,4.8,4,1.3,0.3,2.4,2.6,10.2,8.324
3036,Trevon Woods,36,9.1,0.9,3,0.287,0.4,1.2,0.333,0.5,1.8,0.258,0.2,0.3,0.583,1.5,0.2,0.1,0.1,0.6,1.2,2.4,1.193
572,Trevond Barnes,23,9.5,1.1,2.1,0.51,1,1.7,0.55,0.1,0.4,0.333,0.4,1,0.391,1.6,0,0.1,0.7,0.7,1.8,2.7,2.139
2392,Trevone Williams,65,14.1,1.7,4.2,0.403,1.3,2.8,0.475,0.4,1.4,0.261,0.4,0.5,0.735,2.3,0.8,0.4,0.2,0.8,1.4,4.1,3.499
1436,Trevonte Dixon,39,3.1,0.3,0.9,0.294,0.2,0.6,0.348,0.1,0.3,0.182,0.2,0.3,0.7,0.5,0.1,0.2,0,0.4,0.6,0.7,0.403
1137,Trevor Anderson,9,31,3.8,8.1,0.466,1.7,2.8,0.6,2.1,5.3,0.396,2.4,2.9,0.846,3.6,2.7,0.8,0,2.2,1.7,12.1,8.563
1377,Trevor Berkeley,62,19.3,1.8,3.4,0.536,1.5,2.5,0.577,0.4,0.9,0.418,0.9,1.2,0.767,2.6,0.5,0.5,0.5,1,2.1,4.9,4.789
2188,Trevor Booker,134,30.8,5.1,9.2,0.559,5,8.6,0.574,0.2,0.5,0.324,2.4,3.9,0.624,7.9,1.7,1.1,1.9,1.9,0.5,12.9,14.295
2307,Trevor Cooney,141,28.6,3.3,9.1,0.363,1.3,3.2,0.411,2,5.9,0.337,1.6,2,0.797,2,1.5,1.5,0.1,1,1.2,10.2,5.644
920,Trevor Deloach,79,16.5,2.2,5.4,0.401,1.6,3.8,0.417,0.6,1.6,0.363,1,1.6,0.659,3.4,0.7,0.6,0.1,1.1,0.9,5.9,4.466
1994,Trevor Dunbar,16,9.8,0.3,1.4,0.227,0.2,1,0.188,0.1,0.4,0.333,0,0.1,0,0.4,1.5,0.3,0,1.1,0.8,0.8,0.649
1168,Trevor Franklin,11,7.8,0.5,1.6,0.278,0.5,1.1,0.417,0,0.5,0,0.7,1,0.727,0.4,0.1,0,0.1,0.4,0.2,1.6,0.005
355,Trevor Gaskins,134,21.2,2.4,6.1,0.392,1.2,2.8,0.428,1.2,3.3,0.362,1.1,1.5,0.724,2.5,1.7,0.7,0,1.4,1.6,7.1,4.753
